City,ProviderName,MeanThroughputMbps,MinRTT
Berkley,TAUNTON-MUNICIPAL - Taunton Municipal Lighting Plant,24.548745453475558,10.797
Bernardston,"FAIRPO-3 - FAIRPOINT COMMUNICATIONS, INC.",19.683237443306727,32.995
Beverly,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.4225540456085595,21.409061224489804
Billerica,CELLCO - Cellco Partnership DBA Verizon Wireless,6.618241781181538,44.9295
Billerica,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.844437611823963,19.453307692307693
Billerica,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",228.92952189617534,19.43071111111111
Blackstone,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.28139646129322,154.913
Boston,APPLE Apple Inc,23.38977295738041,215.437
Boston,"ATT-INTERNET4 - AT&T Services, Inc.",130.97498777165694,22.19
Boston,ATTIS-ASN4473 - AT&T Internet Services,3.9522048192253263,98.54700000000001
Boston,AXCELX-NET - AxcelX Technologies LLC,13.566816348992834,49.16025
Boston,BIGLEAF - Bigleaf Networks LLC,4.423677530928448,8.052999999999999
Boston,"CAMBINC-1 - Cambridge Incubator, Inc.",85.37047707969751,12.047
Boston,CELLCO - Cellco Partnership DBA Verizon Wireless,5.711141902627697,50.61739999999999
Boston,COGENT Cogent/PSI,104.23207782748555,20.51914814814814
Boston,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.751989638046865,25.856679665738152
Boston,LEVEL3 Level 3 Communications,15.070995232809544,7.769000000000001
Boston,LIGHTOWER Lightower Fiber Networks (LIGHT-141),117.44603398362746,8.571
Boston,MASSACHUSETTS - Commonwealth of Massachusetts,32.185214139733354,13.453399999999998
Boston,RCN-AS - RCN,19.481924930444514,18.761375
Boston,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",9.834814646982954,44.71983333333335
Boston,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",254.6189039290963,12.914776315789469
Boston,WINDSTREAM - Windstream Communications Inc,4.573599246549486,20.179333333333332
Boxborough,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.34719658136814,22.10035294117647
Boxford,"COMCAST-7922 - Comcast Cable Communications, Inc.",16.539881900554395,20.0365
Boxford,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",86.78710409034773,16.7845
Boxford,WINDSTREAM - Windstream Communications Inc,63.29998221485897,15.713333333333333
Boylston,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",50.40327626827647,32.399
Braintree,ASN-BELD - Braintree Electric Light Dept.,10.578542726266491,31.659285714285716
Braintree,"COMCAST-7922 - Comcast Cable Communications, Inc.",0.27344858390396304,49.44075
Braintree,LEVEL3 Level 3 Communications,6.1286697104165055,24.232
Braintree,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",127.426542377748,29.482769230769232
Brewster,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.83814910403643,34.128510204081635
Bridgewater,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.655408201490312,25.482866666666663
Bridgewater,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.4826074866841968,41.725
Brighton,CELLCO - Cellco Partnership DBA Verizon Wireless,4.099703569088465,64.55655555555556
Brighton,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.910657362509241,24.787562499999996
Brighton,LIGHTOWER Lightower Fiber Networks (LIGHT-141),38.56331861847918,7.598
Brighton,RCN-AS - RCN,13.004918037266577,22.57315625
Brighton,TWDX TOWARDEX Carrier Services IP TRANSIT BACKBONE,1.1130694771676275,16.7235
Brighton,"VHS-BOMA - Vanguard Health Management, Inc.",6.500978599658472,12.853
Brockton,BROCKTONHOSPITAL-ORG - Brockton Hospital,0.4754312759869231,13.540999999999999
Brockton,"COMCAST-7922 - Comcast Cable Communications, Inc.",13.898139324289618,22.923350649350645
Brockton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.21361507512226768,753.3657142857143
Brookfield,CHARTER-NET-HKY-NC - Charter Communications,12.37591206725562,48.6215
Brookline,AS12222 Akamai Technologies,203.60340942216445,8.891
Brookline,CELLCO - Cellco Partnership DBA Verizon Wireless,5.697094998181593,55.3298148148148
Brookline,"COMCAST-7922 - Comcast Cable Communications, Inc.",16.660724046051754,27.432319587628864
Brookline,RCN-AS - RCN,13.169962383748762,17.96191428571428
Brookline,RIVERPARK-CAPITAL-LLC - RIVERPARK CAPITAL LLC,125.58688109259622,9.376333333333333
Brookline,ROBERTSDYBDAHL - Roberts & Dybdahl Inc.,254.3810745492302,8.465666666666666
Brookline,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.3201136223763014,34.588
Burlington,"COMCAST-7922 - Comcast Cable Communications, Inc.",32.71621449661722,15.84390909090909
Burlington,MILLIPORE - Millipore Corp.,2.252508066314045,286.153
Burlington,RCN-AS - RCN,9.485487903195612,18.472923076923077
Burlington,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,242.27248891723738,28.985
Burlington,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",90.97309701001916,16.147624999999994
Buzzards Bay,"COMCAST-7922 - Comcast Cable Communications, Inc.",16.7742521289349,34.467749999999995
Buzzards Bay,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.5212052099588654,504.93875
Cambridge,ASN-QWEST-US NOVARTIS-DMZ-US,43.48718401033539,8.759
Cambridge,"CAMBINC-1 - Cambridge Incubator, Inc.",3.5753562630008866,8.917
Cambridge,CELLCO - Cellco Partnership DBA Verizon Wireless,2.2308899942922493,41.36371428571429
Cambridge,"COMCAST-7015 - Comcast Cable Communications Holdings, Inc",200.5325096562236,10.015
Cambridge,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.83271677430581,31.468251046025106
Cambridge,HARVARD-UNIV - Harvard University,27.24036030928882,11.485
Cambridge,LIGHTOWER Lightower Fiber Networks (LIGHT-141),37.04620665717722,36.565999999999995
Cambridge,MIT-GATEWAYS - Massachusetts Institute of Technology,100.43873806404517,12.510692307692311
Cambridge,RCN-AS - RCN,3.477096114149825,8.94
Cambridge,SEGNET - SEG Network Technologies,3.6111084376380913,13.833
Cambridge,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",2.6125535105874786,49.4715
Cambridge,"TWRS-MA - Towerstream I, Inc.",22.73086050396984,6.819
Cambridge,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.5498642413859219,201.49349999999998
Cambridge,WAUSAU-INS - Liberty Mutual Group,6.572076386595892,10.055947368421052
Cambridge,WB-DEN2 - Viasat Communications Inc.,0.9379122967131931,44.8605
Canton,"COMCAST-7922 - Comcast Cable Communications, Inc.",16.49313660000754,27.42725
Canton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",129.00577812428608,19.199666666666666
Carlisle,"COMCAST-7922 - Comcast Cable Communications, Inc.",4.953249272316088,39.150999999999996
Carver,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.319955512993126,26.718875
Centerville,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.762618314304392,27.191750000000003
Charlestown,CELLCO - Cellco Partnership DBA Verizon Wireless,1.0236378498985863,49.684
Charlestown,"COMCAST-7922 - Comcast Cable Communications, Inc.",13.037160000092275,25.706428571428564
Charlestown,NETRIPLEX-CORPORATION - Netriplex Corporation,10.531928286338854,197.81775000000002
Charlton,CHARTER-NET-HKY-NC - Charter Communications,7.22210592265597,24.00269230769231
Chelmsford,"COMCAST-7922 - Comcast Cable Communications, Inc.",29.055628816413467,23.466666666666665
Chelmsford,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",143.4699030636267,12.50648
Chelsea,"COMCAST-7922 - Comcast Cable Communications, Inc.",7.551522553279608,21.563000000000002
Chelsea,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",3.721264738276504,45.86000000000001
Chestnut Hill,CELLCO - Cellco Partnership DBA Verizon Wireless,4.896051372592626,42.047200000000004
Chestnut Hill,"COMCAST-7922 - Comcast Cable Communications, Inc.",5.78690842741016,27.987428571428573
Chicopee,CHARTER-NET-HKY-NC - Charter Communications,8.533171498572104,31.759964285714297
Chicopee,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",6.180087273032813,33.852
Clinton,"COMCAST-7922 - Comcast Cable Communications, Inc.",27.826532090446065,24.031789473684213
Concord,"COMCAST-7922 - Comcast Cable Communications, Inc.",15.987729046447447,30.984754385964912
Concord,CONCORD-MA - Town of Concord MA,53.44799381367946,21.6898
Danvers,AS11676 - Xerox Business Services,11.743305966325334,131.3975
Danvers,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.898860322717363,25.012741935483866
Danvers,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",94.10848789937923,16.0943
Danvers,WINDSTREAM - Windstream Communications Inc,43.71507988264821,3.637
Dedham,"COMCAST-7922 - Comcast Cable Communications, Inc.",19.685337835825344,20.22557142857143
Dedham,RCN-AS - RCN,14.663065681622273,22.227153846153843
Dedham,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",83.48172070965711,11.938250000000002
Dennis,"COMCAST-7922 - Comcast Cable Communications, Inc.",17.29527501801628,21.82133333333333
Devens,"COMCAST-7922 - Comcast Cable Communications, Inc.",7.322289593577977,15.939
Dorchester,CELLCO - Cellco Partnership DBA Verizon Wireless,0.9363376426517178,53.54175
Dorchester,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.417412646472739,27.770787234042555
Dorchester,COMMRAIL - Access Northeast Inc.,184.55504269505082,7.057
Dorchester,MASS-CONVENTION-CENTER-AUTHORITY - Massachusetts Convention Center Authority,89.11467736070283,9.660666666666666
Dorchester,RCN-AS - RCN,17.2308194993549,18.637333333333334
Dorchester,ROBERTSDYBDAHL - Roberts & Dybdahl Inc.,21.33587113434458,12.111
Dorchester,"SINGLE-DIGITS - Single Digits, Inc.",48.63947137956315,6.6850000000000005
Dorchester,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",9.353441937135035,60.15103225806452
Dorchester,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",176.43249830137196,10.830195121951217
Dorchester,XO-AS15 - XO Communications,34.89213166016105,12.427333333333332
Douglas,CHARTER-NET-HKY-NC - Charter Communications,7.754807211363357,49.561083333333336
Dracut,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.744264077267731,22.825772727272724
Dracut,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",4.293052684773471,38.769666666666666
Dudley,CHARTER-NET-HKY-NC - Charter Communications,7.955052230876665,28.609714285714283
Duxbury,"ATT-INTERNET4 - AT&T Services, Inc.",11.159730245202022,45.845000000000006
Duxbury,CELLCO - Cellco Partnership DBA Verizon Wireless,2.3098814390166784,48.68
Duxbury,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",18.322475699045686,13.138333333333334
East Bridgewater,"COMCAST-7922 - Comcast Cable Communications, Inc.",25.91783558644176,27.71088461538462
East Brookfield,CHARTER-NET-HKY-NC - Charter Communications,4.447098455138301,25.62
East Falmouth,CAPENET - CapeNet LLC,13.57203848515484,14.917541666666665
East Falmouth,"COMCAST-7922 - Comcast Cable Communications, Inc.",15.968664425535255,32.30383333333333
East Longmeadow,"ACCESSPLUS-COMMUNICATIONS - AccessPlus Communications, Inc.",298.4671382906535,10.831
East Longmeadow,CHARTER-NET-HKY-NC - Charter Communications,9.686073048765056,21.395
East Wareham,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.312727833087507,19.051
East Weymouth,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.908858127051861,26.343571428571426
Eastham,"COMCAST-7922 - Comcast Cable Communications, Inc.",25.587397168782342,28.414763157894736
Easthampton,CELLCO - Cellco Partnership DBA Verizon Wireless,11.784083189213716,44.068666666666665
Easthampton,CHARTER-NET-HKY-NC - Charter Communications,9.735652496653511,20.778000000000002
Easthampton,LIGHTOWER Lightower Fiber Networks (LIGHT-141),146.60839565910078,11.567
Easthampton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.49658055704828197,66.8264
Edgartown,"COMCAST-7922 - Comcast Cable Communications, Inc.",3.7065589329591173,25.420333333333332
Essex,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.393687496514275,21.642
Essex,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",151.75392653473563,8.923
Everett,"COMCAST-7922 - Comcast Cable Communications, Inc.",13.637875244616906,20.771818181818187
Everett,RCN-AS - RCN,15.187910484678953,18.420083333333334
Everett,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",6.558073646603214,50.05983333333334
Fairhaven,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.009240157318617,21.543333333333333
Fall River,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.866735132659018,26.269701754385967
Fall River,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",14.16307488348854,38.47983333333334
Fisherville,CHARTER-NET-HKY-NC - Charter Communications,13.286557491456099,5.501
Fisherville,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",10.142532280052064,14.714
Fitchburg,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.558453894641445,20.920941176470585
Fitchburg,"NITEL - NETWORK INNOVATIONS, INC.",34.77958395978528,13.1725
Fitchburg,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",134.66290184844573,16.143333333333334
Florence,"COMCAST-7922 - Comcast Cable Communications, Inc.",4.891707328432326,26.399099999999997
Foxborough,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.,0.15439443536663297,18.85125
Foxborough,"COMCAST-7922 - Comcast Cable Communications, Inc.",33.729391152515845,37.42771428571429
Foxborough,MFNX MFN - Metromedia Fiber Network,12.794080629765684,49.68600000000001
Foxborough,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",71.29230131235659,12.713444444444443
Framingham,BOSE-CORPORATION-US - Bose Corporation,22.892097630814764,8.271
Framingham,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.120868166700395,19.81854
Framingham,RCN-AS - RCN,16.269434707309003,25.159052631578948
Framingham,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",129.42222869472116,10.10928947368421
Franklin,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.18836434790272,30.04155555555555
Franklin,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",207.51618331354533,11.336432432432433
Gardner,CHARTER-NET-HKY-NC - Charter Communications,20.41299704157952,25.534000000000002
Gardner,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.728156264122976,29.308
Gardner,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.7069395204032569,34.626999999999995
Georgetown,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",102.2993204715138,26.67975
Gloucester,"COMCAST-7922 - Comcast Cable Communications, Inc.",26.735661262163756,33.15266037735849
Gloucester,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",27.74599106972834,28.650374999999997
Grafton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",103.76146314178251,46.409099999999995
Granby,"COMCAST-7922 - Comcast Cable Communications, Inc.",5.8951701321281655,23.927666666666667
Granville,"COMCAST-7922 - Comcast Cable Communications, Inc.",5.881426908351729,18.189
Great Barrington,HGE-NET - Holyoke Gas & Electric Department,463.3863078338006,10.32342857142857
Great Barrington,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,14.015684423863897,20.251333333333328
Greenfield,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.332931848031896,38.987100000000005
Groton,CHARTER-NET-HKY-NC - Charter Communications,8.251199989708924,48.0835
Groton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",99.44948621844512,12.145125000000002
Groveland,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.818747117214485,30.129166666666666
Groveland,"SIRIUS-1 - Prospeed.Net,Inc.",36.352627406078,11.645166666666666
Hadley,CHARTER-NET-HKY-NC - Charter Communications,19.98007887296537,26.964000000000002
Halifax,"COMCAST-7922 - Comcast Cable Communications, Inc.",15.217537373683387,27.601636363636363
Hanover,"COMCAST-7922 - Comcast Cable Communications, Inc.",2.62934200126552,47.49657142857142
Hanover,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",14.407039274553606,14.207250000000002
Hanson,"COMCAST-7922 - Comcast Cable Communications, Inc.",15.30675703950559,24.035
Hardwick,"COMCAST-7922 - Comcast Cable Communications, Inc.",572.5265842905845,10.221
Harvard,CHARTER-NET-HKY-NC - Charter Communications,11.25431686855636,23.24533333333333
Harwich,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.7363991754616,22.473818181818185
Haverhill,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.802959950134083,36.40826865671642
Haverhill,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.7229196470700394,14.682799999999997
Head of Westport,CHARTER-NET-HKY-NC - Charter Communications,9.288631309328817,23.122833333333336
Hingham,CELLCO - Cellco Partnership DBA Verizon Wireless,2.001564374377568,34.8545
Hingham,"COMCAST-7922 - Comcast Cable Communications, Inc.",14.190079090213494,33.08006666666667
Hingham,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",100.17251791014198,14.220600000000001
Hinsdale,HNS-DIRECPC - Hughes Network Systems,2.0436411284443095,55.4702
Holden,CHARTER-NET-HKY-NC - Charter Communications,9.478482940991777,48.67014285714287
Holliston,"IVANET-NYC - VIP Calling, Inc.",4.691590484650174,104.0285
Holliston,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",136.9334101121098,28.357857142857142
Holyoke,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.82410544422635,26.444489361702125
Holyoke,HGE-NET - Holyoke Gas & Electric Department,203.59267025479372,12.425
Holyoke,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",0.6354782079012573,32.821
Hopedale,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",57.216225073329824,13.303599999999998
Hopkinton,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.366005628811688,17.552
Hopkinton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",314.51353098606256,11.425406249999998
Hudson,CELLCO - Cellco Partnership DBA Verizon Wireless,3.0614066462657985,56.939888888888895
Hudson,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.339287680501272,21.007304347826086
Hudson,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",139.20077515784266,12.2802
Hyde Park,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.526658012493526,16.144333333333332
Hyde Park,RCN-AS - RCN,9.076022228338188,21.008000000000003
Hyde Park,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",102.80283333965929,8.666799999999999
Indian Orchard,"COMCAST-7922 - Comcast Cable Communications, Inc.",11.299361444962505,16.038999999999998
Ipswich,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",95.63318549327579,11.690875
Jamaica Plain,CELLCO - Cellco Partnership DBA Verizon Wireless,2.6964183821120975,46.0948
Jamaica Plain,CITYOFBOSTON - City of Boston,49.238043004276506,12.857000000000001
Jamaica Plain,"COMCAST-7922 - Comcast Cable Communications, Inc.",7.416344292906758,23.562607843137265
Jamaica Plain,MEITCA-AS - Mitsubishi Electric ITA (HSL),413.6817167886554,7.231
Jamaica Plain,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",200.29092634839733,21.9127619047619
Kingston,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.428834633288817,24.478
Kingston,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",31.761710878991906,59.69357142857141
Lawrence,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.192595891852966,28.753869565217386
Lawrence,"QXSNET-AS - Worldwide TechServices, LLC.",1.915024113166913,159.24099999999999
Lawrence,"T-MOBILE-AS21928 - T-Mobile USA, Inc.",13.425045108913308,47.12764705882353
Lawrence,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",98.83872877502333,11.74125
Lee,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,3.1343242140258747,52.0908139534884
Leeds,"COMCAST-7922 - Comcast Cable Communications, Inc.",5.397811796742419,21.0585
Leicester,CHARTER-NET-HKY-NC - Charter Communications,20.14498510121555,28.658
Lenox,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC,9.763599119784562,55.99522857142857
Leominster,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.695480415718196,23.26438461538462
Leominster,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",93.66191106149654,10.603000000000002
Leverett,HGE-NET - Holyoke Gas & Electric Department,124.16876200941385,12.405999999999999
Lexington,"COMCAST-7922 - Comcast Cable Communications, Inc.",68.84194999727687,14.326545454545455
Lexington,GRANITE - Granite Telecommunications LLC,0.683425677671199,14.165
Lexington,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",201.75898313564429,10.399928571428577
Lexington,"VERMONT-TELE - Vermont Telephone Company, Inc.",9.467940483839886,24.142
Lincoln,CELLCO - Cellco Partnership DBA Verizon Wireless,42.203102067556635,34.895
Lincoln,"COMCAST-7922 - Comcast Cable Communications, Inc.",15.693878497977911,21.673857142857145
Lincoln,METTEL - Metropolitan Telecomm,89.01071645206919,9.914
Littleton,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.570453361282961,23.660249999999998
Littleton,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",70.39356696715937,10.628894736842108
Longmeadow,CHARTER-NET-HKY-NC - Charter Communications,5.9485492826706485,23.214000000000002
Longmeadow,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.629653744384694,25.637272727272727
Longmeadow,DSCI - DSCI Corporation,2.905312516385405,12.270999999999999
Lowell,"COMCAST-7922 - Comcast Cable Communications, Inc.",12.455168529769635,26.999027522935773
Ludlow,CHARTER-NET-HKY-NC - Charter Communications,7.2633316309655696,33.863851851851855
Lunenburg,"COMCAST-7922 - Comcast Cable Communications, Inc.",8.521575974647583,24.9795
Lynn,CELLCO-PART - Cellco Partnership DBA Verizon Wireless,2.027467029839316,89.44466666666666
Lynn,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.876668245732093,27.75745945945946
Lynn,PHILIPS-INTERNET Koninklijke Philips N.V. (internet presence),85.9353800831274,13.165999999999999
Lynn,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",211.16223407558525,12.585212121212123
Lynnfield,"COMCAST-7922 - Comcast Cable Communications, Inc.",5.411797691690333,24.7206
Lynnfield,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",69.97225756273968,15.762875
Malden,"COMCAST-7922 - Comcast Cable Communications, Inc.",20.494128330711106,20.050577777777775
Malden,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",90.04412350362364,15.713866666666668
Mansfield,"ATT-INTERNET4 - AT&T Services, Inc.",279.6641085252979,11.981
Mansfield,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.428573167735717,25.331
Mansfield,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",174.68601801310504,11.449833333333336
Marblehead,"COMCAST-7922 - Comcast Cable Communications, Inc.",9.112253045371544,19.84445454545455
Marblehead,PREVARE-LLC-BEVERLY-MA - Prevare LLC,35.660240327066745,27.634999999999998
Marblehead,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",374.3118666632352,9.845090909090908
Marion,"COMCAST-7922 - Comcast Cable Communications, Inc.",6.262858169425901,22.362828571428576
Marlborough,"COMCAST-7922 - Comcast Cable Communications, Inc.",10.806272016385675,28.89433333333334
Marlborough,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",107.16093483521276,13.322578947368424
Marshfield,"COMCAST-7922 - Comcast Cable Communications, Inc.",13.432518051957956,17.686374999999998
