EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
315837,CANADIAN CO.,CALUMET,05/24/2011,1450,Tornado, ,EF5,7,112,0,0,OK,CST-6, ,52830,C,17,OUN,0,0,NWS Storm Survey, ,39.6,1760,14,SW,7,NNE,PIEDMONT,35.444,-98.287,35.725,-97.697,"This tornado is labeled Tornado B2 (Segment #1 of the Calumet-El Reno-Piedmont-Guthrie tornado). This tornado began very close to the Caddo/Canadian county border and quickly became a strong/violent tornado. The tornado destroyed numerous trees, many of them were debarked, before crossing Interstate 40. Three people died in vehicles near the I-40 Calumet exit, and two other fatalities occurred just northeast of that location. Cars were thrown thousands of feet off the roadways. It is believed that the tornado reached its maximum intensity just after crossing I-40, and it was here that a mobile radar measured winds of greater than 210 mph just off the surface. The El Reno Oklahoma Mesonet station (5 miles west) measured wind gusts of 131 and 151 mph. From this location, the tornado continued northeast, narrowly missing the town of Piedmont. Widespread EF-3, occasional EF-4 damage occurred between El Reno and Piedmont. More widespread EF-4 damage was seen west and north of Piedmont. Especially hard hit was the Falcon Lake neighborhood, near the Kingfisher county border. Two children were killed at this location. The tornado continued into southeastern Kingfisher County. Monetary damage estimates were not available at this time, but were probably going to be well in the tens of millions.","A tornado outbreak occurred over parts of northern and central Oklahoma during the day on the 24th, with violent tornadoes devastating several communities. By the end of the day, one EF-5, two EF-4, and two EF-3 tornadoes destroyed buildings, ripped up trees and power poles, and unfortunately, resulted in 11 deaths. The day began with a strong upper level trough ejecting out of the southwest United States. The trough took on a negative tilt as it approached the southern Plains. A strong jet stream was located at both the middle and upper levels rotating around the upper trough. At the surface, a low pressure strengthened rapidly over northwest Oklahoma, keeping the low-level flow of warm, moist air to flow east of a dry line that had moved into western Oklahoma. Thunderstorms developed by early afternoon over western Oklahoma, and quickly became supercellular as they moved northeast. Strong low-level rotation developed early, with the first tornado occurring over Blaine county, and moved northeast into Major county. Another supercell rapidly gained low-level rotation as it moved from Caddo into Canadian County. This tornado became the strongest of them all as it moved north of El Reno, west of Piedmont, and to south of Guthrie in Logan county. Nine people died as a result of this tornado. Two more powerful supercells developed over Grady county, and they moved northeast into McClain and Cleveland counties. Finally, the final tornado occurred east of Norman into Pottawatomie county. The timing of this outbreak could not have come at a worse time, as rush hour was just unfolding as the tornadoes neared the Oklahoma City metro area.",55
315858,GRADY CO.,NORGE,05/24/2011,1606,Tornado, ,EF4,1,48,0,0,OK,CST-6, ,52830,C,51,OUN,0,0,NWS Storm Survey, ,21,880,3,ENE,4,SE,BRIDGE CREEK,35.008,-97.961,35.189,-97.67,"This tornado is labeled C1 (Segment #1 of the Chickasha-Blanchard-Newcastle tornado). The tornado formed on the south side of Chickasha, quickly doing EF-2 damage. Mobile homes were damaged and destroyed, trees were uprooted/destroyed, outbuildings were destroyed, and many buildings lost significant portions of their roofs. One fatality occurred as a mobile home was destroyed in the south portion of Chickasha. As the tornado moved northeast of Chickasha, it gained significant strength, with several areas receiving EF-4 damage. Well-built homes were destroyed. Trees were debarked with only stumps remaining. Cars were thrown hundreds of feet. Almost continuous EF-3/occasional EF-4 damage occurred northeast until it crossed into McClain county 1.5 miles south of Highway 9. The tornado was probably at its strongest as it neared/crossed the McClain county line. Wind speeds there were estimated near 200 mph. Monetary damage estimates were not available.","A tornado outbreak occurred over parts of northern and central Oklahoma during the day on the 24th, with violent tornadoes devastating several communities. By the end of the day, one EF-5, two EF-4, and two EF-3 tornadoes destroyed buildings, ripped up trees and power poles, and unfortunately, resulted in 11 deaths. The day began with a strong upper level trough ejecting out of the southwest United States. The trough took on a negative tilt as it approached the southern Plains. A strong jet stream was located at both the middle and upper levels rotating around the upper trough. At the surface, a low pressure strengthened rapidly over northwest Oklahoma, keeping the low-level flow of warm, moist air to flow east of a dry line that had moved into western Oklahoma. Thunderstorms developed by early afternoon over western Oklahoma, and quickly became supercellular as they moved northeast. Strong low-level rotation developed early, with the first tornado occurring over Blaine county, and moved northeast into Major county. Another supercell rapidly gained low-level rotation as it moved from Caddo into Canadian County. This tornado became the strongest of them all as it moved north of El Reno, west of Piedmont, and to south of Guthrie in Logan county. Nine people died as a result of this tornado. Two more powerful supercells developed over Grady county, and they moved northeast into McClain and Cleveland counties. Finally, the final tornado occurred east of Norman into Pottawatomie county. The timing of this outbreak could not have come at a worse time, as rush hour was just unfolding as the tornadoes neared the Oklahoma City metro area.",56
315875,MCCLAIN CO.,CRINER,05/24/2011,1635,Tornado, ,EF4,0,61,0,0,OK,CST-6, ,52830,C,87,OUN,0,0,NWS Storm Survey, ,17.6,880,7,WSW,1,SW,GOLDSBY,34.939,-97.67,35.141,-97.491,"This tornado is labeled D1 (Segment #2 of the Washington-Goldsby tornado). Widespread tree damage and ground scouring was ongoing as the tornado crossed into McClain county. As the tornado crossed Highway 76, even more intense damage occurred. EF-4 damage was surveyed at several locations. Several homes were reduced to a pile of rubble, or were wiped clean off of their foundations. Automobiles were mangled and almost unrecognizable. The tornado weakened and narrowed as it crossed CR 410. Even though the tornado had weakened, EF-2 to EF-3 damage was still occurring as it approached Highway 39. The tornado increased in intensity once again near the Highway, with EF-4 damage surveyed for the 2nd time. Well constructed homes were destroyed, with several wiped clean off of their foundations. This also began a longer streak of higher end damage, with EF-3 to EF-4 damage occurring until it crossed Highway 74B, west of High Avenue. Equally devastating destruction occurred over the areas of EF-4 damage. The tornado lifted west of Goldsby with still EF-3 damage occurring prior to lifting. It should be noted that this tornado had estimated winds up to 200 mph at times, falling just short of the damage indicator for an EF-5 tornado. Monetary damage estimates were not available.","A tornado outbreak occurred over parts of northern and central Oklahoma during the day on the 24th, with violent tornadoes devastating several communities. By the end of the day, one EF-5, two EF-4, and two EF-3 tornadoes destroyed buildings, ripped up trees and power poles, and unfortunately, resulted in 11 deaths. The day began with a strong upper level trough ejecting out of the southwest United States. The trough took on a negative tilt as it approached the southern Plains. A strong jet stream was located at both the middle and upper levels rotating around the upper trough. At the surface, a low pressure strengthened rapidly over northwest Oklahoma, keeping the low-level flow of warm, moist air to flow east of a dry line that had moved into western Oklahoma. Thunderstorms developed by early afternoon over western Oklahoma, and quickly became supercellular as they moved northeast. Strong low-level rotation developed early, with the first tornado occurring over Blaine county, and moved northeast into Major county. Another supercell rapidly gained low-level rotation as it moved from Caddo into Canadian County. This tornado became the strongest of them all as it moved north of El Reno, west of Piedmont, and to south of Guthrie in Logan county. Nine people died as a result of this tornado. Two more powerful supercells developed over Grady county, and they moved northeast into McClain and Cleveland counties. Finally, the final tornado occurred east of Norman into Pottawatomie county. The timing of this outbreak could not have come at a worse time, as rush hour was just unfolding as the tornadoes neared the Oklahoma City metro area.",57
315859,MCCLAIN CO.,BLANCHARD,05/24/2011,1638,Tornado, ,EF4,0,0,0,0,OK,CST-6, ,52830,C,87,OUN,0,0,NWS Storm Survey, ,9.6,650,3,N,4,N,NEWCASTLE,35.189,-97.67,35.305,-97.589,"This tornado is labeled C1 (Segment #2 of the Chickasha-Blanchard-Newcastle tornado). Significant damage continued as the violent tornado moved over the McClain county border. This may have been the strongest portion of this tornado, with wind speeds near 200 mph. Well-built homes were destroyed, with some cleaned off of their foundation. A concrete dome home was severely damage, mainly by the flying debris. Trees were debarked or destroyed. Very little was left standing for the first few miles into McClain county. Fairly consistent EF-3, with brief periods of EF-4 damage occurred as the tornado neared/crossed Highway 9, near the Highway 76 junction. The tornado began to weaken as it moved toward the Cleveland county border, with mainly trees and power poles/lines snapped. The tornado continued into Cleveland County. Monetary damage estimates were not available.","A tornado outbreak occurred over parts of northern and central Oklahoma during the day on the 24th, with violent tornadoes devastating several communities. By the end of the day, one EF-5, two EF-4, and two EF-3 tornadoes destroyed buildings, ripped up trees and power poles, and unfortunately, resulted in 11 deaths. The day began with a strong upper level trough ejecting out of the southwest United States. The trough took on a negative tilt as it approached the southern Plains. A strong jet stream was located at both the middle and upper levels rotating around the upper trough. At the surface, a low pressure strengthened rapidly over northwest Oklahoma, keeping the low-level flow of warm, moist air to flow east of a dry line that had moved into western Oklahoma. Thunderstorms developed by early afternoon over western Oklahoma, and quickly became supercellular as they moved northeast. Strong low-level rotation developed early, with the first tornado occurring over Blaine county, and moved northeast into Major county. Another supercell rapidly gained low-level rotation as it moved from Caddo into Canadian County. This tornado became the strongest of them all as it moved north of El Reno, west of Piedmont, and to south of Guthrie in Logan county. Nine people died as a result of this tornado. Two more powerful supercells developed over Grady county, and they moved northeast into McClain and Cleveland counties. Finally, the final tornado occurred east of Norman into Pottawatomie county. The timing of this outbreak could not have come at a worse time, as rush hour was just unfolding as the tornadoes neared the Oklahoma City metro area.",58
313004,FRANKLIN CO.,PETER PENDER,05/24/2011,2257,Tornado, ,EF4,1,6,1500000,0,AR,CST-6, ,51969,C,47,TSA,0,0,NWS Storm Survey, ,7.8,2200,3,SSE,0,W,DENNING,35.3182,-93.9044,35.399,-93.8079,"This is the third of six segments of this tornado. The tornado snapped or uprooted a number of large trees as it moved back into Franklin County from Logan County. The damage path widened considerably to about 3/4 of a mile as the tornado moved north of Highway 398 and approached Etna. In and near Etna, the tornado destroyed a number of permanent homes, destroyed mobile homes, destroyed a metal building, destroyed a number of outbuildings, snapped numerous power poles, and snapped or uprooted many large trees. One of the three tornado-related fatalities in Franklin County occurred when a double-wide mobile home was destroyed in Etna. At least six serious injuries occurred in this area and several of those were critical.||Several well-built, wood-framed permanent homes were destroyed in Etna with only a small amount of debris remaining on the foundation. Trees were debarked in this area and the ground was scoured by debris. A well-built, two-story, steel-framed home northeast of Etna on Highway 309 was also destroyed with only a few interior walls remaining on the first floor. Two people survived in the kitchen pantry as the home was destroyed around them. Maximum estimated wind speed in this segment of the tornado based on this damage was about 170 mph.||The tornado continued into Logan County, Arkansas, at 1.25 miles wide.","Severe thunderstorms developed along a dry line over central Oklahoma during the afternoon hours. Very unstable air and strong wind shear east of the dry line supported supercell thunderstorm structures, which persisted as the storms moved into northwestern Arkansas late in the evening. These severe storms produced tornadoes, large hail, and damaging downburst wind across portions of northwestern Arkansas. One of the tornadoes was especially intense, resulting in considerable damage to several towns as well as three fatalities in Franklin County.",59
353589,TILLMAN CO.,TIPTON ARPT,11/07/2011,1443,Tornado, ,EF4,0,0,0,0,OK,CST-6, ,58317,C,141,OUN,0,0,NWS Storm Survey, ,15,500,7,S,3,NNE,TIPTON,34.357,-99.194,34.542,-99.115,"This violent tornado continued northeast into Tillman county about 9 miles SSW of Tipton. The most severe damage occurred at the Oklahoma State University Agronomy Research Station. The buildings at the site were demolished, with most of the debris thrown into the nearby fields. The trees surrounding the site were debarked and splintered. Other damage was to the Tipton Mesonet site that took a direct hit. The wind speed maxed out at 86.4 mph before the site was demolished by flying debris. The tornado lifted about 3 miles NNE of Tipton.","A powerful storm system moving through the southern Great Plains produced tornadoes, large hail, damaging winds and flooding across parts of Oklahoma and western north Texas on November 7-8, 2011.||The strong storm system generated severe weather including tornadoes, large hail, damaging winds and flooding from the early afternoon of November 7th through the early morning of November 8th. Several supercell thunderstorms developed over southwest Oklahoma during the mid-afternoon hours and moved northeast. One particularly nasty supercell thunderstorm developed over northern Wilbarger county in north Texas. This thunderstorm moved northeast into Tillman county, eventually producing at least eight tornadoes over a five county area. Two of the tornadoes moved near two Oklahoma Mesonet sites, both taking direct hits. The Mesonet site at Tipton measured 86.4 mph before it was destroyed. The Mesonet site near Fort Cobb measured 91.4 mph before it was destroyed. Both sites also recorded significant drops in surface pressure. Other supercells over southwest Oklahoma eventually congealed into a complex of storms and moved east into central Oklahoma. Numerous reports of high winds (92 mph near Clinton, OK) and hail up to golf ball-size were reported. The severe threat transitioned to a heavy rain and high threat after sunset.",60
359691,SALINE CO.,CARRIERS MILLS,02/29/2012,451,Tornado, ,EF4,8,95,2000000,0,IL,CST-6, ,60247,C,165,PAH,0,0,NWS Storm Survey, ,15.93,325,1,N,1,E,BROOKLYN,37.6945,-88.65,37.771,-88.3751,"The tornado touched down about a mile north of Carrier Mills, then moved east-northeast through Harrisburg. The violent tornado produced a swath of devastation in south and southeast parts of Harrisburg. In Harrisburg, over 200 homes and about 25 businesses were heavily damaged or destroyed. The damage was in residential neighborhoods in the far south and southeast sections of Harrisburg. The commercial strip along U.S. Highway 45 in the south part of the city was directly impacted. A strip mall on the east side of U.S. Route 45 was destroyed. The tornado struck the Harrisburg medical center and surrounding residences on the southeast side of town. At least ten homes or other buildings were levelled, with several home structures displaced from their foundations. The neighborhood with the levelled homes and fatalities was adjacent to the destroyed strip mall. The tornado proceeded across Illinois Route 13 a few miles east of Harrisburg, destroying a farm house and a business. Hundreds of large trees were snapped or uprooted, along with many downed power lines. Peak winds were estimated near 180 mph based on numerous levelled and displaced homes. The average path width was 275 yards. The tornado continued into Gallatin County shortly after crossing Highway 142.","A squall line with embedded sustained supercells crossed southern Illinois. The embedded supercells raced east-northeast at 60 to 70 mph, while the line moved southeast at a slower rate. The storms strengthened as they encountered richer low-level moisture, with surface dew points around 60 degrees spreading rapidly north-northeastward up the Mississippi Valley. Intense low to mid-level wind fields maintained the intensity of tornadic storms despite weak instability due to lack of solar heating. A south-southwesterly low level jet from 60 to 70 knots veered to west-southwest around 75 knots at 500 mb.",61
359697,GALLATIN CO.,EQUALITY,02/29/2012,504,Tornado, ,EF4,0,13,1000000,0,IL,CST-6, ,60247,C,59,PAH,0,0,NWS Storm Survey, ,10.16,300,4,NW,2,SSW,INMAN,37.771,-88.3751,37.7996,-88.1926,"The tornado crossed into Gallatin County from Saline County in the vicinity of Illinois Highway 142. The tornado moved east-northeast through very sparsely populated farm country before striking Ridgway directly. In Ridgway, the tornado damaged about 140 homes and businesses, causing one critical injury and about a dozen relatively minor injuries. Numerous cars were tossed around, mainly on the east side of Ridgway. A large historic church was completely destroyed. Hundreds of large trees were snapped or uprooted, along with many power lines down. A half dozen grain bins were destroyed. The tornado lifted about 4 miles east-northeast of Ridgway. The average path width was 275 yards. Peak winds were estimated near 180 mph.","A squall line with embedded sustained supercells crossed southern Illinois. The embedded supercells raced east-northeast at 60 to 70 mph, while the line moved southeast at a slower rate. The storms strengthened as they encountered richer low-level moisture, with surface dew points around 60 degrees spreading rapidly north-northeastward up the Mississippi Valley. Intense low to mid-level wind fields maintained the intensity of tornadic storms despite weak instability due to lack of solar heating. A south-southwesterly low level jet from 60 to 70 knots veered to west-southwest around 75 knots at 500 mb.",62
359896,WASHINGTON CO.,FREDDRICKSBURG,03/02/2012,1450,Tornado, ,EF4,5,0,2000000,0,IN,EST-5, ,60205,C,175,LMK,0,0,NWS Storm Survey, ,17.35,800,1,WNW,3,ENE,DAISY HILL,38.4316,-86.1893,38.5103,-85.8848,"This EF-4 tornado that ultimately stayed on the ground for 49 miles across several counties touched down just south of Fredricksburg.  Several trees were snapped off with estimated EF-1 damage along a path of 30 yards wide along the south fork of the Blue Lick River.  After crossing farmland, the tornado widened and intensified quickly, toppling a high tension metal power structure near the intersection of Homers Chapel and Fredricksburg Roads. Damage at that location was consistent with 130 mph winds.  ||High tension wires were downed and trees snapped along West End Road just north of Shanks Hill Road.  The tornado continued to intensify as it crossed State Route 135 at Dutch Creek Road, ripping large chunks of 3 inch thick asphalt from a section of roadway and depositing large pieces up to 30 yards away, with smaller chunks of pavement found a quarter of a mile downstream.  Just east of State Route 135, tremendous tree damage began. At this point, the tornado widened to around 200 yards. As the tornado crossed Trainer Lane and Route 335 towards Robbs Lane, widespread tree and structural damage indicated EF-2 to EF-3 damage. At this point, the damage path began to widen to one third of a mile. ||After crossing Highway 60 just south of New Pekin, tremendous structural damage was surveyed. A large well-constructed factory building was cleared to its foundation slab with numerous anchoring bolts bent and stripped. Debris from this building was observed up to three quarters of a mile downstream. Large power poles were snapped. Another metal out building on the edge of the circulation had sheeting pulled off, apparently from the force of inbound winds towards the circulation. In this area 5 people were killed in a mobile home. Damage suggested an EF-4 tornado with a width of three to four tenths of a mile and estimated winds of 170 mph. ||The tornado then traveled along the border between Washington and Crawford counties where it caused widespread destruction southeast of Hurst and along East Daisy Hill Road in the county.  Here, a well constructed one story brick home at the top of a ridge was completely destroyed with no wall left standing. Witnesses described the funnel as a black wall. A heavy semi trailer cab was blown from this house and landed near another destroyed brick home. Damage to these homes suggested EF-4 winds of 170 mph. Near the intersection of East Daisy Hill and Williams Knob Roads, a home and two anchored double wide trailers were destroyed. A car was lifted and fell 100 yards away from its original driveway. The width of the damage path along the county line was up to one half mile, although the concentrated damage path was much more narrow. Overall, the twister traveled 17 miles in Washington county, felling thousands of trees in addition to destroying scores of buildings.","A surface Low over Missouri early in the afternoon of March 2nd strengthened to below 990mb as it moved north into Michigan by the evening hours. Around dawn, a warm front moved north of the Ohio River, accompanied by scattered elevated thunderstorms that produced small hail. During the early afternoon, temperatures rose into the lower 70s across southern Indiana. the combination of extreme wind shear and CAPE near 2000 Joules/kg brought several long lived supercells to the state near the Ohio River. These storms produced baseball-sized hail and several tornadoes, including a violent long-tracker, to southern Indiana. The tornadoes across the area were a part of a well forecast regional outbreak that affected the entire Lower Ohio and Tennessee Valleys. Overall, more than 80 tornadoes caused millions of dollars of damage and took several dozen lives. ||For southern Indiana, March 2nd became the worst tornado outbreak since June 2nd, 1990.",63
359912,CLARK CO.,BLUE LICK,03/02/2012,1509,Tornado, ,EF4,1,0,55000000,0,IN,EST-5, ,60205,C,19,LMK,0,0,NWS Storm Survey, ,16.71,700,4,WNW,3,E,NABB,38.5156,-85.8678,38.606,-85.581,"This is a continuation of the violent long tracked tornado that began just south of Fredricksburg moved into Clark county as an EF-4 with a path width of one-third of a mile.  ||On Dan Gray Road, many well-constructed homes were leveled.  The tornado narrowed to a path width of one-quarter of a mile and decreased in intensity as it crossed Pixley Knob Road. Farther east, the twister destroyed two double-wide modular homes on Speith Road, killing one resident who had moments earlier been videotaping the tornado, and had taken shelter in the interior hallway of the home. Another family residence on the west side of the road was severely damaged, reflecting 150 mph winds.  ||The tornado crossed Interstate 65, trapping several people within damaged cars and semis.  This highway was closed for several hours.  The tornado strengthened just east of exit 19 off the Interstate as it entered a heavily industrialized area.  Buildings containing several businesses were destroyed.  A home was destroyed with estimated EF-4 winds on the east side of North Fraucke Road. Several homes were seriously damaged on the north side of State Highway 160.  The EF-4 tornado then moved through Henryville, severely damaging the south building of the Henryville Junior-Senior High School.  The cafeteria was completely destroyed and six automobiles were piled up along the south side of the school.  Two school buses in the south parking lot were ripped off their chassis, with one moved hundreds of feet east into a commercial business building across North Ferguson Street.  ||Extensive structural damage was surveyed on the east side of Henryville on North Front and Pennsylvania Streets.  A high tension tower and other homes were damaged just west of Pine Drive.  On Brownstown Road, many homes sustained EF-3 damage along the north side of the road.  Several homes were destroyed along Henryville-Otisco Road, with the damage to one reflecting EF-4 winds.  The tornado cycled near the intersect of Blackberry Trail and State Highway 3, with the original vortex narrowing rapidly into a rope-like funnel and ending as an EF-1 just as a new vortex immediately touched down just to the southwest of the original  near Highway 3 and Mahan Road. This new twister damaged a church as an EF-1 and quickly intensified to an EF-3 as it severely damaged several homes on the south side of Marysville. A Civil Air Patrol Flight revealed extensive ground scouring across several fields east of Marysville all the way to the Scott Jefferson County Line. The scouring indicated a multiple vortex tornado and was confirmed by witnesses and photos.  Several homes were severely damaged near and south of the intersection of Nabb-New Washington and Marysville-Nabb Roads.  The tornado had 150 mph winds and a width of one third of a mile at this point. ||The tornado intensified over open country east of the intersection of Kettle Bottom and State Highway 362 before crossing into Scott County as it moved north of Route 362.","A surface Low over Missouri early in the afternoon of March 2nd strengthened to below 990mb as it moved north into Michigan by the evening hours. Around dawn, a warm front moved north of the Ohio River, accompanied by scattered elevated thunderstorms that produced small hail. During the early afternoon, temperatures rose into the lower 70s across southern Indiana. the combination of extreme wind shear and CAPE near 2000 Joules/kg brought several long lived supercells to the state near the Ohio River. These storms produced baseball-sized hail and several tornadoes, including a violent long-tracker, to southern Indiana. The tornadoes across the area were a part of a well forecast regional outbreak that affected the entire Lower Ohio and Tennessee Valleys. Overall, more than 80 tornadoes caused millions of dollars of damage and took several dozen lives. ||For southern Indiana, March 2nd became the worst tornado outbreak since June 2nd, 1990.",64
359916,SCOTT CO.,NABB,03/02/2012,1525,Tornado, ,EF4,1,0,500000,0,IN,EST-5, ,60205,C,143,LMK,0,0,NWS Storm Survey, ,0.61,500,3,E,3,ENE,NABB,38.6061,-85.5808,38.6094,-85.5702,"After exiting Clark County as an EF-4, this one-third mile wide tornado tracked for only six tenths of a mile across extreme southeastern Scott County before entering Jefferson County between the eastern endpoint of County Road 550 South and State Route 362. ||Despite its limited distance in Scott County, however, the tornado proved to be deadly, taking the life of a 72 year old man who was in his frame home residence on State Route 362 east of Kelly Bottom Road, where two other wood frame homes were also severely damaged and 5 mobile homes completely destroyed. This damage proved consistent with 170 mph winds.","A surface Low over Missouri early in the afternoon of March 2nd strengthened to below 990mb as it moved north into Michigan by the evening hours. Around dawn, a warm front moved north of the Ohio River, accompanied by scattered elevated thunderstorms that produced small hail. During the early afternoon, temperatures rose into the lower 70s across southern Indiana. the combination of extreme wind shear and CAPE near 2000 Joules/kg brought several long lived supercells to the state near the Ohio River. These storms produced baseball-sized hail and several tornadoes, including a violent long-tracker, to southern Indiana. The tornadoes across the area were a part of a well forecast regional outbreak that affected the entire Lower Ohio and Tennessee Valleys. Overall, more than 80 tornadoes caused millions of dollars of damage and took several dozen lives. ||For southern Indiana, March 2nd became the worst tornado outbreak since June 2nd, 1990.",65
359915,JEFFERSON CO.,CHELSEA,03/02/2012,1526,Tornado, ,EF4,4,0,750000,0,IN,EST-5, ,60205,C,77,LMK,0,0,NWS Storm Survey, ,7.12,500,4,SW,2,ENE,PAYNESVILLE,38.6096,-85.57,38.6346,-85.4421,"The tornado entered Jefferson County as an EF-4 with a damage width of one-third of a mile. Several mobile homes were destroyed along and just north of State Highway 362 near the three-county intersection with Clark and Scott Counties. The tornado severely damaged several frame houses here, extensively damaged many power poles and power lines, and felled many trees.  ||After snapping trees and power poles along County Road 850, the tornado did a tremendous amount of damage around 2 miles south of Chelsea near the intersection of State Highway 62 and Swan Road.  Here, several well built brick homes were destroyed.  The homes had anchor bolts attached to steel plates and a concrete foundation.  One home was lifted and slide 65 yards off its foundation while still remaining essentially intact.  Another home was demolished and thrown several hundred yards downwind.  Three fatalities occurred at this location.  Two vehicles from the garage of this home were tossed for several dozen yards.  A third well-built brick home had its roof lifted and thrown over 300 yards, and an above-ground pool filled with water was missing.  Wind speeds were estimated at around 170 mph with a damage width of one quarter of a mile.  ||Through the rest of Jefferson county, the tornado did extensive damage to forests as it tracked to the north of Paynesville and south of Lee Bottom.  The damage path narrowed to 200 yards before exiting Jefferson County and moving over the Ohio River.","A surface Low over Missouri early in the afternoon of March 2nd strengthened to below 990mb as it moved north into Michigan by the evening hours. Around dawn, a warm front moved north of the Ohio River, accompanied by scattered elevated thunderstorms that produced small hail. During the early afternoon, temperatures rose into the lower 70s across southern Indiana. the combination of extreme wind shear and CAPE near 2000 Joules/kg brought several long lived supercells to the state near the Ohio River. These storms produced baseball-sized hail and several tornadoes, including a violent long-tracker, to southern Indiana. The tornadoes across the area were a part of a well forecast regional outbreak that affected the entire Lower Ohio and Tennessee Valleys. Overall, more than 80 tornadoes caused millions of dollars of damage and took several dozen lives. ||For southern Indiana, March 2nd became the worst tornado outbreak since June 2nd, 1990.",66
369474,KENTON CO.,BRACHT,03/02/2012,1624,Tornado, ,EF4,4,8,20000000,0,KY,EST-5, ,61698,C,117,ILN,0,0,NWS Storm Survey, ,8.52,880,2,SW,1,SSW,MORNING VIEW,38.796,-84.6092,38.8209,-84.4541,"The tornado touched down in Grant County at 1623 EST, causing low to mid EF3 damage specifically in the Harvesters Subdivision. This damage occurred at the west end of Barley Circle. Most of the damage in the rest of the subdivision was EF1 to EF2. Based on the damage surveyed, the maximum wind speed of this tornado while in Grant County was estimated at 145 miles per hour. After traveling 1.33 miles on the ground in Grant County, the tornado then crossed into Kenton County at 1624 EST. Immediately as the tornado crossed west to east of Interstate 75, it strengthened to EF4 level. Five single family homes were destroyed down to their foundations in this area, with at least two of these homes having strapping or bolting to their foundations. The EF4 damage continued to the north end of Lexington Pike, where 2 homes and multiple outbuildings were completely destroyed. Both homes were brick structures with foundation bolting or strapping. The EF4 winds continued across Route 25 and ended near the Bagby Road area. At least 2 vehicles were carried, with one carried over 1800 feet. Trees were stripped of nearly all branches, with much of the bark also stripped. All 4 fatalities with this tornado occurred within the area of EF4 damage. As the tornado headed further to the east northeast, high end EF3 damage continued through other properties along Bagby Road, to Carlisle, Parker Grove, and Paxton Roads. Numerous double and single wide homes were destroyed, with both brick and siding structures left with collapsed exterior walls and either all or a large percentage of the roof removed. The tornado continued the east northeast path into southeast Kenton County, to the Licking River near Morning View. Damage in the Morning View area was consistent with EF1 to EF2 damage to near the Campbell County line, where the tornado lifted at 1632 EST after traveling 8.52 miles in Kenton County. Based on the damage surveyed, the maximum wind speed from this tornado while in Kenton County was estimated at 175 miles per hour. This storm produced an earlier tornado in southern Indiana. Debris, possibly from that tornado, was later observed falling from the sky across Boone County, Kentucky.","Thunderstorms developed during the afternoon in a high wind shear environment ahead of a strengthening low pressure system. Many of these storms became severe, with large hail, damaging thunderstorm winds, and tornadoes all being the main threats. Isolated flooding also became possible due to the intense rainfall.",67
366383,ELLSWORTH CO.,KANAPOLIS RES,04/14/2012,1700,Tornado, ,EF4,0,0,0,0,KS,CST-6, ,61250,C,53,ICT,0,0,Amateur Radio, ,6.31,400,9,S,7,SE,KANAPOLIS RES,38.523,-98.008,38.588,-97.926,"Tornado scoured and dug out a section gravel road about 4 to 5 inches deep. Home was swept off foundation and destroyed with small stair case remaining in center. Debris from home was tossed into adjacent tree line to the northeast. Numerous trees around the house were snapped and shredded. Some trees were also debarked from the intense wind speeds. Car was flipped and tossed upside down.  This tornado moved into McPherson County.","A significant severe weather outbreak with several damaging long track tornadoes occurred.  The strongest tornado moved through portions of central Kansas and produced EF-4 damage at one home stead.  Two other tornadoes touched down producing EF-3 damage in south central Kansas.",68
