,name,address,zip,lat,lon,category
3015,KAKAS EDWARD F 2ND TRST,845  ALBANY ST ,2119.0,42.33201122482785,-71.07626211177173,Commercial
3016,WATERSTONE MELNEA CASS LLC,55  HAMPDEN ST ,2119.0,42.33096670251632,-71.07504126834654,Commercial
3017,WATERSTONE MELNEA CASS LLC,65  67 HAMPDEN ST ,2119.0,42.33069829263957,-71.07517990728424,Commercial
3018,WATERSTONE MELNEA CASS LLC,71  HAMPDEN ST ,2119.0,42.33051747316019,-71.07525878485085,Commercial
3019,WATERSTONE MELNEA CASS LLC,83  R83 HAMPDEN ST ,2119.0,42.3303307283057,-71.07521935718826,Commercial
3020,WATERSTONE MELNEA CASS LLC,85  HAMPDEN ST ,2119.0,42.3301695132273,-71.07540535209111,Commercial
3021,WATERSTONE MELNEA CASS LLC,91  97 HAMPDEN ST ,2119.0,42.330001539462195,-71.07524745434901,Commercial
3022,WATERSTONE MELNEA CASS LLC,  HAMPDEN ST ,2119.0,42.32989140896671,-71.07514834095515,Commercial
3023,WATERSTONE MELNEA CASS LLC,101  107 HAMPDEN ST ,2119.0,42.32980921084286,-71.07518217686452,Commercial
3024,WATERSTONE MELNEA CASS LLC,6 3 CROSBY PL ,2119.0,42.32983203757787,-71.07541871085274,Commercial
3025,WATERSTONE MELNEA CASS LLC,2  CROSBY PL ,2119.0,42.32966946990664,-71.0752385882678,Commercial
3026,WATERSTONE MELNEA CASS LLC,66  68 YEOMAN ST ,2119.0,42.32956284866619,-71.07534655227884,Commercial
3027,WATERSTONE MELNEA CASS LLC,64  YEOMAN ST ,2119.0,42.329626221084816,-71.07541639335606,Commercial
3028,WATERSTONE MELNEA CASS LLC,60  YEOMAN ST ,2119.0,42.3296868494223,-71.07548625297875,Commercial
3029,WATERSTONE MELNEA CASS LLC,58  YEOMAN ST ,2119.0,42.32974472002389,-71.07555243299694,Commercial
3030,WATERSTONE MELNEA CASS LLC,  YEOMAN ST ,2119.0,42.329797061552235,-71.07560755550402,Commercial
3031,WATERSTONE MELNEA CASS LLC,54  YEOMAN ST ,2119.0,42.329838399599566,-71.07565535540141,Commercial
3032,WATERSTONE MELNEA CASS LLC,  YEOMAN ST ,2119.0,42.32997531477495,-71.07557677424225,Commercial
3033,WATERSTONE MELNEA CASS LLC,46  48 YEOMAN ST ,2119.0,42.32998410660736,-71.07572834338744,Commercial
3034,WATERSTONE MELNEA CASS LLC,42  YEOMAN ST ,2119.0,42.33004473475063,-71.07579820370398,Commercial
3035,WATERSTONE MELNEA CASS LLC,40  YEOMAN ST ,2119.0,42.3300533762203,-71.07590909329699,Commercial
3036,WATERSTONE MELNEA CASS LLC,1  YEOMAN PL ,2119.0,42.330148939943875,-71.07577901397772,Commercial
3037,WATERSTONE MELNEA CASS LLC,  YEOMAN PL ,2119.0,42.33022322001365,-71.07583029173004,Commercial
3038,WATERSTONE MELNEA CASS LLC,  YEOMAN ST ,2119.0,42.330130454837416,-71.07597514539349,Commercial
3039,WATERSTONE MELNEA CASS LLC,36  YEOMAN ST ,2119.0,42.3302073560958,-71.07599312146645,Commercial
3040,WATERSTONE MELNEA CASS LLC,  YEOMAN ST ,2119.0,42.330259697407634,-71.07604824474093,Commercial
3041,WATERSTONE MELNEA CASS LLC,32  YEOMAN ST ,2119.0,42.33027657074849,-71.07615907961495,Commercial
3042,WATERSTONE MELNEA CASS LLC,  YEOMAN ST ,2119.0,42.33034230492643,-71.07612535499293,Commercial
3043,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.33036497979333,-71.07632121136322,Commercial
3044,WATERSTONE MELNEA CASS LLC,54  CHADWICK ST ,2119.0,42.330427751864654,-71.07622833433811,Commercial
3045,WATERSTONE MELNEA CASS LLC,50  CHADWICK ST ,2119.0,42.33045198460543,-71.0761024307749,Commercial
3046,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.33049246315723,-71.075917245853,Commercial
3047,WATERSTONE MELNEA CASS LLC,42  R40 CHADWICK ST ,2119.0,42.3306211054428,-71.07582762504356,Commercial
3048,WATERSTONE MELNEA CASS LLC,38  CHADWICK ST ,2119.0,42.330675672297915,-71.07574219872899,Commercial
3049,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.33072203428003,-71.07566422385864,Commercial
3050,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.33078199350553,-71.0755528730526,Commercial
3051,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.330825215206296,-71.07536766840256,Commercial
3052,WATERSTONE MELNEA CASS LLC,  CHADWICK ST ,2119.0,42.33089411664441,-71.07544856870199,Commercial
3053,WATERSTONE MELNEA CASS LLC,109  115 HAMPDEN ST ,2119.0,42.329397413823784,-71.07513316598005,Commercial
3054,RAIMONDI ROBERT A,  HAMPDEN ST ,2119.0,42.327351208261504,-71.07537618351958,Commercial
3055,GARDINER REALTY LLC A MASS LLC,200  EUSTIS ST ,2119.0,42.32781664386971,-71.07583162775776,Commercial
3056,GARDINER REALTY LLC A MASS LLC,157  HAMPDEN ST ,2119.0,42.32774396098414,-71.07546969954194,Commercial
3057,TUTUNJIAN EDWARD,362  DUDLEY ST ,2119.0,42.32680118558206,-71.07579405634634,Commercial
3058,TUTUNJIAN EDWARD,360  DUDLEY ST ,2119.0,42.32688113115882,-71.07589336828303,Commercial
3059,TUTUNJIAN EDWARD,350  DUDLEY ST ,2119.0,42.32699419608138,-71.07604423160035,Commercial
3060,TUTUNJIAN EDWARD,  DUDLEY ST ,2119.0,42.32711550655575,-71.07619873832176,Commercial
3061,CASTILLO DUDLEY STREET LLC,258  A262 DUDLEY ST ,2119.0,42.32864599135282,-71.07898800307275,Commercial
3062,UPHAMS CORNER HEALTH,36  32 DEARBORN ST ,2119.0,42.32898296626265,-71.07883783399998,Social
3063,HARRISON BUILDING LLC,1003  1013 HARRISON AV,2119.0,42.331670529972584,-71.08063583593326,Commercial
3064,SPILEOS REALTY ENTERPRISES  LLC,14  26 PALMER ST ,2119.0,42.3305292854747,-71.08222626063458,Commercial
3065,NUBIAN SQUARE DEVELOPMENT LLC,2168  2164 WASHINGTON ST ,2119.0,42.33134083515465,-71.08203228892394,Commercial
3066,FOUR 93 DUDLEY STREET LLC,2140  2136 WASHINGTON ST ,2119.0,42.33156205302967,-71.08174235763575,Commercial
3067,AGA REALTY TRUST,  WASHINGTON ST ,2119.0,42.331649848779726,-71.08173807906523,Commercial
3068,AGA REALTY TRUST,2128  2130 WASHINGTON ST ,2119.0,42.3316990396051,-71.08168227878706,Commercial
3069,AGA REALTY TRUST,  EUSTIS ST ,2119.0,42.33159448353673,-71.08160530475564,Commercial
3070,HISTORIC BOSTON INCORPORATED,  EUSTIS ST ,2119.0,42.33153112836758,-71.08153915355597,Commercial
3071,HISTORIC BOSTON INCORPORATED,  EUSTIS ST ,2119.0,42.33144868607047,-71.08150641369001,Commercial
3072,DUDLEY ST ENTERPRISES INC,246  DUDLEY ST ,2119.0,42.3286705014309,-71.07968679395073,Commercial
3073,208 A & B DUDLEY STREET  REALTY LLC,208  A208B DUDLEY ST ,2119.0,42.32868653993992,-71.0810735010404,Food access
3074,MASUD MOHAMMED E,194  196R DUDLEY ST ,2119.0,42.328749292424845,-71.08172766230575,Commercial
3075,RONAN 953 LLC,190  192 DUDLEY ST ,2119.0,42.328763496969856,-71.08186070268802,Commercial
3076,MADISON HIBERNIAN ARTS LLC,182  186A DUDLEY ST ,2119.0,42.328783444924355,-71.08206397051964,Commercial
3077,MADISON HIBERNIAN HALL LLC MASS LLC,69  83 ZEIGLER ST ,2119.0,42.32904863490027,-71.08179225144063,Commercial
3078,POLITIS TOULA,14  TABER ST ,2119.0,42.33011060299184,-71.08254707407613,Commercial
3079,POLITIS TOULA,6 8 TABER ST ,2119.0,42.33018567210204,-71.08281655166255,Commercial
3080,NEW PALMER STREET LP,2  WARREN ST ,2119.0,42.33034726166163,-71.08273042638687,Commercial
3081,BAILEY LARRY TS,  TABER ST ,2119.0,42.329803458654084,-71.08260087526021,Commercial
3082,BOSTON EDISON CO,1157  1159 HARRISON AV,2119.0,42.329501815775444,-71.08265833786085,Commercial
3083,ZEIGLER REALTY LLC,46  ZEIGLER ST ,2119.0,42.329533261753475,-71.08300576304603,Commercial
3084,WARTAB LLC MASS LLC,28  30H WARREN ST ,2119.0,42.329772019979494,-71.0830115864098,Commercial
3085,CALVEY CHARLES,  WARREN ST ,2119.0,42.329848410311286,-71.08288904128558,Commercial
3086,TABWAR LLC,22  26 WARREN ST ,2119.0,42.329944746859006,-71.08296976771241,Commercial
3087,AKIRE REALTY LLC/MASS LLC,1181  1185 HARRISON AV,2119.0,42.32900596345515,-71.08288719700778,Food access
3088,150 DUDLEY LLC,150  156 DUDLEY ST ,2119.0,42.32886445380889,-71.08321356941092,Commercial
3089,SJJS MANAGEMENT HOLDING INC,221  DUDLEY ST ,2119.0,42.32840732855223,-71.08050953171893,Commercial
3090,DUDLEY ST ENTERPRISES INC,247  249A DUDLEY ST ,2119.0,42.328368413709065,-71.07962223338559,Commercial
3091,YK PROPERTIES LLC,1  5A BLUE HILL AV,2119.0,42.32511192149196,-71.07535052871428,Commercial
3092,YK PROPERTIES LLC,7  BLUE HILL AV,2119.0,42.32496138173549,-71.07545508138807,Commercial
3093,BGMARIAM LLC,11  BLUE HILL AV,2119.0,42.32488210500606,-71.07553696799758,Commercial
3094,MONTESSINO WILLIAM,13  17A BLUE HILL AV,2119.0,42.324772616463285,-71.07561166108367,Commercial
3095,MONTESINO WILLIAM,  BLUE HILL AV,2119.0,42.3246411891936,-71.07569019891763,Commercial
3096,GOMES ORLANDO M,30  BLUE HILL AV,2119.0,42.324067042930594,-71.07552024646334,Commercial
3097,LIZIO STEPHEN E,22  28 BLUE HILL AV,2119.0,42.32422574659987,-71.0753971511086,Commercial
3098,RENEE DAVIS LLC MASS LLC,20  BLUE HILL AV,2119.0,42.32445298283274,-71.0752551056467,Commercial
3099,RENEE DAVIS LLC MASS LLC,  BLUE HILL AV,2119.0,42.32460136599072,-71.0753095788886,Commercial
3100,LIZIO STEPHEN E,14  16 PARTRIDGE PL ,2119.0,42.32421329447032,-71.0749978604306,Commercial
3101,ALVAN-MORA LLC,53  BLUE HILL AV,2119.0,42.32345898155973,-71.07657082011649,Commercial
3102,ALVAN-MORA LLC,55  BLUE HILL AV,2119.0,42.32338784079553,-71.07662676393726,Commercial
3103,CASTILLO AUTO MALL LLC,105  107 W COTTAGE ST ,2119.0,42.32058082598643,-71.0774294503358,Commercial
3104,CASTILLO AUTO MALL LLC,122  BLUE HILL AV,2119.0,42.32069296466948,-71.07732886373115,Commercial
3105,CASTILLO AUTO MALL LLC,120  BLUE HILL AV,2119.0,42.32078623494721,-71.07732084550928,Commercial
3106,CASTILLO AUTO MALL LLC,118  BLUE HILL AV,2119.0,42.32090694565504,-71.07731264402527,Commercial
3107,CASTILLO AUTO MALL LLC,  BLUE HILL AV,2119.0,42.32105251592206,-71.077348649193,Commercial
3108,CASTILLO AUTO MALL LLC,  BLUE HILL AV,2119.0,42.32105722877732,-71.07713784742583,Commercial
3109,CASTILLO AUTO MALL LLC,  W COTTAGE ST ,2125.0,42.32055236562606,-71.0771523132037,Commercial
3110,DNI 5 INC,  MILLER PK,2119.0,42.32304867721205,-71.07395549325906,Commercial
3111,DNI 5 INC,  MILLER PK,2119.0,42.323092280307414,-71.07387384719725,Commercial
3112,DNI 5 INC,  DUDLEY ST ,2119.0,42.32308024820124,-71.07358919425238,Commercial
3113,DNI 5 INC,  DUDLEY ST ,2119.0,42.322968524239904,-71.07380072361366,Commercial
3114,DNI 5 INC,483  483A DUDLEY ST ,2119.0,42.32299215077043,-71.07351213313561,Commercial
3115,DNI 5 INC,485  487 DUDLEY ST ,2119.0,42.32292607423174,-71.0734534130033,Commercial
3116,FOUR-93 DUDLEY STREET LLC A MASS LLC,489  491 DUDLEY ST ,2119.0,42.3228599839377,-71.07339099525541,Commercial
3117,FOUR-93 DUDLEY STREET LLC A MASS LLC,493  495 DUDLEY ST ,2119.0,42.32278559285044,-71.07331014446007,Commercial
3118,DEPINA VITAL,509 A DUDLEY ST ,2119.0,42.32250176186655,-71.07299034833706,Food access
3119,TEIXEIRA PEDRO L,511  515A DUDLEY ST ,2119.0,42.32238096908335,-71.07297637200976,Commercial
3120,TINGOS COSTAS,4  NORTH AV,2119.0,42.321861438228225,-71.07273582393555,Commercial
3121,TINGOS COSTAS,535  545 DUDLEY ST ,2119.0,42.32168495333663,-71.07250405620287,Commercial
3122,TINGOS COSTAS,  DUDLEY ST ,2119.0,42.321633462797394,-71.07267819863895,Commercial
3123,CITY OF BOSTON,1461  1505 WASHINGTON ST ,2118.0,42.340544069336666,-71.07220280183486,Education
3124,UNITED SO END SETTLEMNTS,48  RUTLAND ST ,2118.0,42.339796418110836,-71.07630984789827,Education
3125,CITY OF BOSTON,70  42 WORCESTER ST ,2118.0,42.338751018586024,-71.0778296395306,Education
3126,FOUR 34 MASS AVE LLC MASS LLC,569  575 COLUMBUS AV,2118.0,42.340977253968134,-71.0817947903615,Commercial
3127,YOUTH ENRICHMENT SERV INC,410  412 MASSACHUSETTS AV,2118.0,42.34137454571788,-71.08238399036645,Commercial
3128,BORNSTEIN LOUIS ETAL,1745  - A1 WASHINGTON ST ,2118.0,42.33684376390717,-71.07705455145357,Commercial
3129,BORNSTEIN LOUIS ETAL,616  - 620 MASSACHUSETTS AV,2118.0,42.33710510009568,-71.077230340603,Commercial
3130,THE CHURCH OF SCIENTOLOGY,1769  1767 WASHINGTON ST ,2118.0,42.336499865013195,-71.07755986313136,Commercial
3131,NORTHAMPTON PARKING LLC,277  293A NORTHAMPTON ST ,2127.0,42.339769785491654,-71.08177687864678,Commercial
3132,GOLDBERG HOWARD E,584  COLUMBUS AV,2127.0,42.340288340395745,-71.08175495717255,Commercial
3133,IVIL CLAIRE M TS,787  785 TREMONT ST ,2127.0,42.33919949514338,-71.08115555329417,Commercial
3134,CITY OF BOSTON,396  NORTHAMPTON ST ,2118.0,42.340474352744145,-71.08386207676521,Social
3135,NORTHEASTERN UNIVERSITY,696  COLUMBUS AV,2120.0,42.3382363856947,-71.08419858297104,Education
3136,NORTHEASTERN UNIVERSITY,775  COLUMBUS AV,2118.0,42.33805557075168,-71.08656325061969,Education
3137,NORTHEASTERN UNIVERSITY,1125  TREMONT ST ,2120.0,42.336284058007706,-71.08842043160884,Commercial
3138,NORTHEASTERN UNIVERSITY,788  COLUMBUS AV,2120.0,42.33676118403786,-71.0867936255156,Education
3139,NORTHEASTERN UNIVERSITY,764  768B COLUMBUS AV,2120.0,42.3371513993797,-71.08618449683573,Education
3140,NORTHEASTERN UNIVERSITY,10  COVENTRY ST ,2120.0,42.33692834686865,-71.08596773506895,Education
3141,ARCH DEVELOPMENT LPS,8  COVENTRY ST ,2120.0,42.336727312853,-71.08576932388547,Commercial
3142,NORTHEASTERN UNIVERSITY,724  COLUMBUS AV,2120.0,42.33758403538174,-71.08516452838931,Education
3143,NORTHEASTERN UNIVERSITY,700  COLUMBUS AV,2120.0,42.33779595997505,-71.08457874437825,Education
3144,IVAN AND RAY LLC A MASS,950  958 TREMONT ST ,2120.0,42.337238172820555,-71.08361705353828,Commercial
3145,IVAN AND RAY LLC A MASS,970  972 TREMONT ST ,2120.0,42.336992441568654,-71.0839589465886,Commercial
3146,IAVN AND RAY LLC A MASS,110  114 HAMMOND ST ,2120.0,42.33704441760835,-71.0839142209909,Commercial
3147,UNITED NEIGHBORS OF LOWER,90  WINDSOR ST ,2120.0,42.33539690576258,-71.08514187976826,Education
3148,MADISON TROPICAL MARKET LLC (LESSEE),450  MELNEA CASS BL,2119.0,42.33331990447929,-71.08218934653077,Food access
3149,MADISON TROPICAL MARKET LLC (LESSEE),450  REAR MELNEA CASS BL,2119.0,42.33288592991611,-71.08207756073766,Food access
3150,SMITH SENIOR RESIDENCES LLC,122  DEWITT DR ,2119.0,42.332875422394196,-71.0844779006596,Commercial
3151,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,34  38 WESTON ST ,2119.0,42.33468289194532,-71.08727690725956,Education
3152,HALEY HOUSE BAKERY CAFE,2139  -214 WASHINGTON ST ,2119.0,42.331821794580165,-71.08223622027131,Commercial
3153,KIM PAUL J,2167  2171 WASHINGTON ST ,2119.0,42.33149088110936,-71.08254536628033,Commercial
3154,DUDLEY WASHINGTON LLC,2173  2189 WASHINGTON ST ,2119.0,42.3314011200168,-71.08276415969256,Commercial
3155,JEON CHANG KYU TS,  RUGGLES CT ,2119.0,42.330875301155785,-71.08381054593343,Commercial
3156,DUDLEY REALTY GROUP 2235 LLC,  RUGGLES CT ,2119.0,42.33108329901192,-71.08365754745202,Commercial
3157,DUDLEY REALTY GROUP 2235 LLC,  RUGGLES CT ,2119.0,42.33108012629953,-71.08353922244262,Commercial
3158,FINKLE FAMILY REALTY TRUST,  RUGGLES CT ,2119.0,42.33114866026455,-71.08352027989808,Commercial
3159,MADISON WASHINGTON II LLC,2201  2209 WASHINGTON ST ,2119.0,42.331158456881695,-71.08319476384914,Commercial
3160,KIM SOP ETAL,2219  WASHINGTON ST ,2119.0,42.33101029222672,-71.08319943794011,Commercial
3161,FINKLE FAMILY REALTY TRUST,2221  2225 WASHINGTON ST ,2119.0,42.330969359586554,-71.08326257865266,Commercial
3162,FINKLE FAMILY TRUST,  WASHINGTON ST ,2119.0,42.33094483752098,-71.0833108180365,Commercial
3163,DUDLEY RLTY GROUP 2235 LLC MASS LLC,2235  2241 WASHINGTON ST ,2119.0,42.33090393162537,-71.0833813550323,Commercial
3164,JEON CHANG KYU TS,2249  2259 WASHINGTON ST ,2119.0,42.33083335040719,-71.08359262243845,Commercial
3165,WALCOTT CORP,2261  - 22 WASHINGTON ST ,2119.0,42.33071432645706,-71.08406678633929,Commercial
3166,NORTHEASTERN UNIVERSITY,1115  TREMONT ST ,2120.0,42.33587522379535,-71.08766488001284,Education
3167,NORTHEASTERN UNIVERSITY,1125  -113 TREMONT ST ,2120.0,42.33564620971235,-71.08808061256337,Education
3168,NORTHEASTERN UNIVERSITY,  COLUMBUS AV,2120.0,42.33658157907022,-71.08721274339551,Commercial
3169,NORTHEASTERN UNIVERSITY,  ST CYPRIANS PL ,2120.0,42.33653752841581,-71.08717234583749,Commercial
3170,WENTWORTH INSTITUTE TECH INC,133  HALLECK ST ,2120.0,42.33310833304783,-71.095150028873,Commercial
3171,WENTWORTH INSTITUTE,  PARKER ST ,2120.0,42.33401711769758,-71.09528845581427,Education
3172,WENTWORTH INSTITUTE,606  608 PARKER ST ,2120.0,42.33409649949612,-71.0952324709246,Education
3173,WENTWORTH INSTITUTE,602  604 PARKER ST ,2120.0,42.334208965999416,-71.09522065612764,Education
3174,WENTWORTH INSTITUTE,  PRENTISS ST ,2120.0,42.33415359030678,-71.09508046785014,Education
3175,WENTWORTH INSTITUTE TECH INC,119  HALLECK ST ,2120.0,42.33351581355551,-71.09475538658143,Commercial
3176,WENTWORTH INSTITUTE TECH INC,29  STATION ST ,2120.0,42.33279726644825,-71.0948709398848,Commercial
3177,WENTWORTH INSTITUTE TECH INC,134  HALLECK ST ,2120.0,42.33289306015625,-71.09480005682411,Commercial
3178,WENTWORTH INSTITUTE TECH INC,130  HALLECK ST ,2120.0,42.332933464469484,-71.09458529007284,Commercial
3179,WENTWORTH INSTITUTE TECH INC,  HALLECK ST ,2120.0,42.33319643563016,-71.09445416040616,Commercial
3180,WENTWORTH INSTITUTE TECH INC,100  HALLECK ST ,2120.0,42.333565875878946,-71.09416701217889,Commercial
3181,WENTWORTH INSTITUTE TECH INC,  PRENTISS ST ,2120.0,42.333699576308376,-71.09395164413344,Commercial
3182,WENTWORTH INSTITUTE,5  11 MINDORO ST ,2120.0,42.333501822650305,-71.09390113466864,Commercial
3183,WENTWORTH INSTITUTE TECH INC,  MINDORO ST ,2120.0,42.33336886640446,-71.09432730847345,Commercial
3184,WENTWORTH INSTITUTE TECH INC,  MINDORO ST ,2120.0,42.33325301631559,-71.0941579231469,Commercial
3185,WENTWORTH INSTITUTE TECH INC,  MINDORO ST ,2120.0,42.3330862695721,-71.09434021522756,Commercial
3186,WENTWORTH INSTITUTE TECH INC,45  MINDORO ST ,2120.0,42.332728091887454,-71.09470865298502,Commercial
3187,WENTWORTH INST OF TECHNOLOGY,  MINDORO ST ,2120.0,42.33262554506811,-71.09442083475008,Commercial
3188,WENTWORTH INST OF TECHNOLOGY,  MINDORO ST ,2120.0,42.333005543544985,-71.09401527179489,Education
3189,WENTWORTH INSTITUTE OF TECH,30  PRENTISS ST ,2120.0,42.33343727193971,-71.09349471999803,Education
3190,MISSION HILL PARCEL 25 LLC,  GURNEY ST ,2120.0,42.332230084223724,-71.0951112665862,Commercial
3191,MISSION HILL PARCEL 25 LLC,  GURNEY ST ,2120.0,42.332522878897144,-71.09565675519211,Commercial
3192,FUENTES MIGUEL A TS,676  680 PARKER ST ,2120.0,42.332338961364336,-71.09641979647918,Commercial
3193,NEW MISSION HILL REALTY LLC,668  670 PARKER ST ,2120.0,42.33253347652536,-71.09632979466879,Commercial
3194,NEW MISSION HILL REALTY LLC,56  54 GURNEY ST ,2120.0,42.332425991397905,-71.09619733840168,Commercial
3195,1427 TREMONT STREET LLC,  GURNEY ST ,2120.0,42.33185804015034,-71.09621945394811,Commercial
3196,HARDING LLOYD A ETAL,1439  TREMONT ST ,2120.0,42.331946927186976,-71.09652585045087,Commercial
3197,CITY OF BOSTON,55  MALCOLM X BL,2119.0,42.33215720860835,-71.08696792171204,Education
3198,BOSTON REDEVLOPMENT AUTH,1290  TREMONT ST ,2119.0,42.33276484933524,-71.0919124232535,Healthcare
3199,RIO GRANDE RIVER,2343  2345 WASHINGTON ST ,2119.0,42.3300484428857,-71.08508448252041,Commercial
3200,BUFF BAY ASSOCIATES,11  29 ROXBURY ST ,2119.0,42.32976873774951,-71.08513809146638,Commercial
3201,FIRST NATIONAL BANK OF BOS,122  DUDLEY ST ,2119.0,42.329006167685655,-71.08445892538356,Commercial
3202,FIRST NATIONAL BANK BOSTON,114  DUDLEY ST ,2119.0,42.32905083412508,-71.08466942894984,Commercial
3203,FIRST NATIONAL BANK BOSTON,2364  2372 WASHINGTON ST ,2119.0,42.32922034981835,-71.08449819933578,Commercial
3204,DIPASQUALE ALFRED P IF,2360  2362 WASHINGTON ST ,2119.0,42.32936555665193,-71.08443437650202,Commercial
3205,2359 WASHINGTON STREET LLC,2359  WASHINGTON ST ,2119.0,42.3294878310566,-71.08485886842378,Commercial
3206,TWO-363 WASHINGTON ST LLC A MASS LLC,2363  2365 WASHINGTON ST ,2119.0,42.32940845423188,-71.08491486224742,Commercial
3207,CASTILLO CARLOS TS,2371  WASHINGTON ST ,2119.0,42.32933180806608,-71.08496713981755,Commercial
3208,CASTILLO OFFICES LLC,2377  2379 WASHINGTON ST ,2119.0,42.32925805276157,-71.0850600785282,Commercial
3209,DRAIN MILTON L,2385  2391 WASHINGTON ST ,2119.0,42.32915664343212,-71.08509402714813,Commercial
3210,TWO- 451 WASHINGTON LLC MASS LLC,  GUILD RO,2119.0,42.32878771925405,-71.08627986146502,Commercial
3211,TWO451 WASHINGTON LLC MASS LLC,2451  WASHINGTON ST ,2119.0,42.32857714671884,-71.08648093868476,Commercial
3212,LA SALLE REALTY LLC,12  BONELL TE,2119.0,42.32830082888732,-71.08747754522422,Commercial
3213,LA SALLE REALTY LLC,10  BONELL TE,2119.0,42.328256685336555,-71.08741126637196,Commercial
3214,LASALLE REALTY LLC MASS LLC,8  BONELL TE,2119.0,42.328209890632486,-71.08737089187926,Commercial
3215,LASALLE REALTY LLC MASS LLC,6  BONELL TE,2119.0,42.32816851761341,-71.08731199140647,Commercial
3216,LASALLE REALTY LLC MASS LLC,4  BONELL TE,2119.0,42.32811354386244,-71.08728646291823,Commercial
3217,LA SALLE REALTY LLC,2499  2501 WASHINGTON ST ,2119.0,42.32799806842248,-71.08722434774222,Commercial
3218,LASALLE REALTY LLC MASS LLC,  BARTLETT ST ,2119.0,42.328240977484235,-71.08762216286745,Commercial
3219,LASALLE REALTY LLC MASS LLC,7  BARTLETT ST ,2119.0,42.328037374446616,-71.08747186611792,Commercial
3220,LASALLE REALTY LLC MASS LLC,9  BARTLETT ST ,2119.0,42.32804857620702,-71.08753466132957,Commercial
3221,LASALLE REALTY LLC MASS LLC,11  BARTLETT ST ,2119.0,42.3280680233225,-71.08760110096884,Commercial
3222,LASALLE REALTY LLC MASS LLC,13  BARTLETT ST ,2119.0,42.328081982318146,-71.08766757640294,Commercial
3223,LASALLE REALTY LLC MASS LLC,15  BARTLETT ST ,2119.0,42.32810414687108,-71.08772660214875,Commercial
3224,LASALLE REALTY LLC MASS LLC,17  BARTLETT ST ,2119.0,42.328112617712655,-71.08779311339158,Commercial
3225,FAIRFIELD CENTER LLC MASS LLC,6  -10 MALCOLM X BL,2119.0,42.32935397607973,-71.08654982724202,Commercial
3226,FAIRFIELD CENTER LLC MASS LLC,  DUDLEY ST ,2119.0,42.329361550969125,-71.08713039636355,Commercial
3227,FAIRFIELD CENTER LLC,  MALCOLM X BL,2119.0,42.32981981888404,-71.08713110508201,Commercial
3228,CITY OF BOSTON,  183 ROXBURY ST ,2119.0,42.33048807733684,-71.09060312234787,Education
3229,CITY OF BOSTON,205  ROXBURY ST ,2119.0,42.33062183127841,-71.09117549060427,Education
3230,BOARD OF REGENTS,  COLUMBUS AV,2120.0,42.3308286818178,-71.09456918660652,Education
3231,WEBSTER SCOTT A,7  ELMWOOD ST ,2120.0,42.33053377766735,-71.09420494659057,Commercial
3232,DIAZ ANTONIO,52  54 JOHN ELIOT SQ ,2119.0,42.33005400095833,-71.0920038676871,Commercial
3233,DIAZ ANTONIO,7 9 CENTRE ST ,2119.0,42.33002497111273,-71.0923295004181,Commercial
3234,CENTRE HILL ASSOCIATES LLC,17  CENTRE ST ,2119.0,42.329930279933144,-71.09271102905122,Commercial
3235,CENTRE HILL ASSOCIATES LLC,234  ROXBURY ST ,2119.0,42.33003750713832,-71.09276951094107,Commercial
3236,CURRY AND CABBAGE LLC MASS LLC,22  CENTRE ST ,2119.0,42.32957901654548,-71.09270589310147,Commercial
3237,CITY OF BOSTON,  CEDAR ST ,2119.0,42.32566870540694,-71.09117050377898,Education
3238,SUAREZ CARMEN TS,2665  WASHINGTON ST ,2119.0,42.324165659424914,-71.0890650113405,Commercial
3239,CITY ON A HILL FOUNDATION,58  CIRCUIT ST ,2119.0,42.32399570597134,-71.08758325929976,Education
3240,CITY OF BOSTON,1481  1491 TREMONT ST ,2120.0,42.33247688076188,-71.0981904446048,Education
3241,CITY OF BOSTON,40  SMITH ST ,2120.0,42.33302888507461,-71.09831638457102,Education
3242,LUBAVITCH OF CAMBRIDGE INC,1617  TREMONT ST ,2120.0,42.33382757140714,-71.10310082837455,Social
3243,COLE SARA TS,134  140 SMITH ST ,2120.0,42.33473521736583,-71.10211872705469,Commercial
3244,FABIANO FRANCIS L,1627  1629 TREMONT ST ,2120.0,42.33400793719854,-71.1036803578937,Commercial
3245,FABIANO FRANCIS L,1631  TREMONT ST ,2120.0,42.33406068581502,-71.10385755454112,Commercial
3246,FABIANO FRANCIS L,1633  TREMONT ST ,2120.0,42.33409949738621,-71.10397196450677,Commercial
3247,ROSSMORE REALTY LLC,1643  1649 TREMONT ST ,2120.0,42.33414133306678,-71.10416772232875,Commercial
3248,MASSACHUSETTS COLLEGE OF,702  HUNTINGTON AV,2120.0,42.33441863756965,-71.10341519241084,Education
3249,MASSACHUSETTS COLLEGE OF,700  HUNTINGTON AV,2120.0,42.33446235080755,-71.10335944093929,Education
