Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,6.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,6.00,
Total  Journey Hours,6.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,6.00,
Total Apprentice Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,6.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,6.00,
"Project Name:BRC1901 DB1 C Campus Wide Electrical Infrastructures Upgrade - Bristol Community CollegeProject Code:BRC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"Arden Engineering Constructors, LLC",,,,,,,,,,,
PIPEFITTER,Journey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Apprentice,43.00,19.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,43.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,43.00,19.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,43.00
PIPEFITTER & STEAMFITTER,Journey,115.50,115.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,115.50,115.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.50
Total for Contractor,Journey,115.50,115.50,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,115.50
"",Apprentice,43.00,19.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,43.00
"",A/J Ratio,0.37,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,158.50,134.50,0.00,0.00,0.00,0.00,24.00,0.00,0.00,158.50
"Bond Brothers, Inc.",,,,,,,,,,,
LABORER,Journey,336.00,244.00,0.00,42.00,0.00,0.00,50.00,0.00,0.00,336.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,336.00,244.00,0.00,42.00,0.00,0.00,50.00,0.00,0.00,336.00
"OTHER POWER DRIVEN EQUIPMENT -CLASS II",Journey,137.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,137.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,
"Project Name:BRC1901 DB1 C Campus Wide Electrical Infrastructures Upgrade - Bristol Community CollegeProject Code:BRC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total for Contractor,Journey,473.00,381.00,0.00,42.00,0.00,0.00,50.00,0.00,0.00,473.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,473.00,381.00,0.00,42.00,0.00,0.00,50.00,0.00,0.00,473.00
Fall River Electrical Assoc.,,,,,,,,,,,
ELECTRICIAN,Journey,44.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00
Apprentice,41.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,
A/J Ratio,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,85.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",44.00,"44.000.000.000.000.000.00","0.000.0044.00",,,,,,,,
"",,,,,,,,0.00,44.00,,
Apprentice,41.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,
A/J Ratio,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,85.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,
Total  Journey Hours,632.50,540.50,0.00,42.00,0.00,0.00,50.00,0.00,0.00,632.50,
Total Apprentice Hours,84.00,60.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,84.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,716.50,600.50,0.00,42.00,0.00,0.00,74.00,0.00,0.00,716.50,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Lawrence Lynch Corp,,,,,,,,,,,
EQUIPMENT OPERATOR (Class B CDL),Journey,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
LABORER,Journey,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"",Apprentice,9.50,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,9.50
"",A/J Ratio,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,109.50,100.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,109.50
Total for Contractor,Journey,108.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,108.00
"",Apprentice,9.50,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,9.50
"",A/J Ratio,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,117.50,108.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,117.50
"Sullivan & McLaughlin Co., Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",120.00,"120.000.000.000.000.000.00","0.000.00120.00",,,,,,,,
"",,,,,,,,,0.00,120.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total  Journey Hours,228.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.00
Total Apprentice Hours,9.50,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,9.50
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grand  Total Hours,237.50,228.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,237.50
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Annese Electrical Services, Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",4.00,"4.000.000.000.000.000.00","0.000.004.00",,,,,,,,
"",,,,,,,,,,0.00,4.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
"Colantonio, Inc.",,,,,,,,,,,
CARPENTER,Journey,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
LABORER,Journey,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",64.00,"64.000.000.000.000.000.00","0.000.0064.00",,,,,,,,
"",,,,,,,,,0.00,64.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,64.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,
"E. Amanti & Sons, Inc",,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
PIPEFITTER & STEAMFITTER,Journey,40.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,40.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,40.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,40.00
SHEETMETAL WORKER,Journey,122.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,122.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00
Total for Contractor,Journey,162.00,122.00,0.00,40.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,162.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,162.00,122.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,162.00
"Marmelo Brothers Construction Company, Inc.",,,,,,,,,,,
BRICK/STONE/ARTIFICIAL MASONRY,Journey,71.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,71.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",71.00,"71.000.000.000.000.000.00","0.000.0071.00",,,,,,,,
"",,,,,,,,,0.00,71.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,71.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,
"Thomas Young Associates, Inc.",,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
SHEETMETAL WORKER,Journey,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",40.00,"40.000.000.000.000.000.00","0.000.0040.00",,,,,,,,
"",,,,,,,,,0.00,40.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,
Total  Journey Hours,341.00,301.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,341.00,
Total Apprentice Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,341.00,301.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,341.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:CHE1604 DC1 CM Construction Management Services Chelsea Soldiers' Home Comunity Living CenterProject Code:CHE1604 DC1 CM",,,,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,,,
"","CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale",
"",,,,,,,,,,,,
Chet's Welding Inc.,,,,,,,,,,,,
HOISTING ENGINEER/CRANES/GRADALLS,Journey,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",1.50,"1.500.000.000.000.000.00","0.000.001.50",,,,,,,,,
"",,,,,,,,,,0.00,1.50,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,
"S&F Concrete Contractors, Inc.",,,,,,,,,,,,
CARPENTER,Journey,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,
CEMENT MASONRY/PLASTERING,Journey,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,
LABORER,Journey,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Subtotal,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"0.000.001.50",
0.00,1.50
"Project Name:CHE1604 DC1 CM Construction Management Services Chelsea Soldiers' Home Comunity Living CenterProject Code:CHE1604 DC1 CM",,,,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,,,
"","CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale",
"",,,,,,,,,,,,
Total for Contractor,Journey,19.00,9.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,19.00,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,19.00,9.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,19.00,
W.L. French Excavating Corp.,,,,,,,,,,,,
BACKHOE/FRONT-END LOADER,Journey,481.50,481.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.50,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,481.50,481.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.50,
LABORER,Journey,886.50,886.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,886.50,
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,886.50,886.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,886.50,
Total for Contractor,Journey,"1,368.00","1,368.00",0.00,0.00,0.00,0.00,0.00,0.00,,,
"",,,,,,,,,,0.00,"1,368.00",
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"",Subtotal,"1,368.00","1,368.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,368.00",
"Wayne J. Griffin Electric, Inc.",,,,,,,,,,,,
ELECTRICIAN,Journey,154.00,82.50,33.50,38.00,0.00,0.00,0.00,0.00,0.00,154.00,
Apprentice,117.00,45.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00,,
A/J Ratio,0.76,0.55,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.76,,
