"",Subtotal,610.00,532.50,0.00,8.00,0.00,0.00,69.50,0.00,0.00,610.00
G.O. Services. LLC,,,,,,,,,,,
LABORER,Journey,73.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,73.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,73.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,73.00
Total for Contractor,Journey,73.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,,
"",,,,,,,,0.00,73.00,,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,73.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,73.00,
"Marmelo Brothers Construction Company, Inc.",,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BRC1901 DB1 C Campus Wide Electrical Infrastructures Upgrade - Bristol Community CollegeProject Code:BRC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
BRICK/STONE/ARTIFICIAL MASONRY,Journey,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
LABORER: MASON TENDER,Journey,8.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,8.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,8.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,8.00
Total for Contractor,Journey,24.00,16.00,0.00,8.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,0.00,24.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,24.00,16.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,24.00,
Total  Journey Hours,"5,391.50","4,243.00",544.00,306.00,0.00,0.00,298.50,0.00,162.00,"5,229.50",
Total Apprentice Hours,352.50,344.50,0.00,8.00,0.00,0.00,0.00,0.00,0.00,352.50,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,"5,744.00","4,587.50",544.00,314.00,0.00,0.00,298.50,0.00,162.00,"5,582.00",
"Project Name:BSB1403 HC1 C State House Data Center RelocationProject Code:BSB1403 HC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"Folan Waterproofing & Construction Company, Inc.",,,,,,,,,,,
BRICK/STONE/ARTIFICIAL MASONRY,Journey,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00
LABORER: MASON TENDER,Journey,40.00,24.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,40.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,40.00,24.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,40.00
Total for Contractor,Journey,80.00,64.00,0.00,8.00,0.00,0.00,8.00,0.00,,
"",,,,,,,,,,0.00,80.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,80.00,64.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,80.00
LeVangie Electric Co. Inc.,,,,,,,,,,,
TELECOMMUNICATION TECHNICIAN,Journey,144.00,0.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00
Apprentice,144.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,
A/J Ratio,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,288.00,144.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,288.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",144.00,"0.00144.000.000.000.000.00","0.000.00144.00",,,,,,,,
"",,,,,,,,,0.00,144.00,
Apprentice,144.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,
A/J Ratio,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,288.00,144.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,288.00,
N B Kenney Company,,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSB1403 HC1 C State House Data Center RelocationProject Code:BSB1403 HC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
PIPEFITTER,Journey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Apprentice,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00
PIPEFITTER & STEAMFITTER,Journey,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00
Total for Contractor,Journey,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,0.00,172.00,
Apprentice,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,
A/J Ratio,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,196.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.00,
Total  Journey Hours,396.00,236.00,144.00,8.00,0.00,0.00,8.00,0.00,0.00,396.00,
Total Apprentice Hours,168.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,564.00,404.00,144.00,8.00,0.00,0.00,8.00,0.00,0.00,564.00,
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Lawrence Lynch Corp,,,,,,,,,,,
DRIVER,Journey,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
EQUIPMENT OPERATOR (Class B CDL),Journey,325.00,302.00,23.00,0.00,0.00,0.00,0.00,0.00,143.00,182.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,325.00,302.00,23.00,0.00,0.00,0.00,0.00,0.00,143.00,182.00
LABORER,Journey,705.00,666.50,14.50,0.00,0.00,0.00,24.00,0.00,0.00,705.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,705.00,666.50,14.50,0.00,0.00,0.00,24.00,0.00,0.00,705.00
Total for Contractor,Journey,"1,039.00",977.50,37.50,0.00,0.00,0.00,24.00,0.00,,
"",,,,,,,,,,143.00,896.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,"1,039.00",977.50,37.50,0.00,0.00,0.00,24.00,0.00,143.00,896.00
"Sullivan & McLaughlin Co., Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,382.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.00
Apprentice,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,
A/J Ratio,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,554.00,554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,554.00,
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total for Contractor,Journey,382.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.00
Apprentice,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,
A/J Ratio,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,554.00,554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,554.00,
Total  Journey Hours,"1,421.00","1,359.50",37.50,0.00,0.00,0.00,24.00,0.00,143.00,"1,278.00",
Total Apprentice Hours,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,"1,593.00","1,531.50",37.50,0.00,0.00,0.00,24.00,0.00,143.00,"1,450.00",
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Annese Electrical Services, Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,102.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,102.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",102.00,"102.000.000.000.000.000.00","0.000.00102.00",,,,,,,,
"",,,,,,,,,,0.00,102.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,102.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00
Araujo Bro Plumbing Inc,,,,,,,,,,,
PLUMBERS & GASFITTERS,Journey,55.50,55.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.50
"",Apprentice,55.50,55.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.50
"",A/J Ratio,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,111.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00
Total for Contractor,Journey,55.50,55.50,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,55.50
"",Apprentice,55.50,55.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.50
"",A/J Ratio,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,111.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00
Astro Crane Service,,,,,,,,,,,
HOISTING ENGINEER/CRANES/GRADALLS,Journey,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
LABORER,Journey,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",12.00,"12.000.000.000.000.000.00","0.000.0012.00",,,,,,,,
"",,,,,,,,,,0.00,12.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
B&B Lightning Protection,,,,,,,,,,,
ELECTRICIAN,Journey,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
Total for Contractor,Journey,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,6.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
"Capeway Roofing Systems, Inc.",,,,,,,,,,,
HOISTING ENGINEER/CRANES/GRADALLS,Journey,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
ROOFER,Journey,"1,222.50","1,062.50",160.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,222.50"
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,"1,222.50","1,062.50",160.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,222.50"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal","1,327.00","1,167.00160.000.000.000.000.00","0.000.001,327.00",,,,,,,,
"",,,,,,,,,,0.00,"1,327.00"
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,"1,327.00","1,167.00",160.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,327.00"
