"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
CARPENTER,Journey,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",12.00,"12.000.000.000.000.000.00","0.000.0012.00",,,,,,,,
"",,,,,,,,,,0.00,12.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
"Orlando Annulli & Sons, Inc.",,,,,,,,,,,
CARPENTER,Journey,168.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,168.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00
LABORER,Journey,183.00,183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,183.00,183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",351.00,"351.000.000.000.000.000.00","0.000.00351.00",,,,,,,,
"",,,,,,,,,0.00,351.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,351.00,351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.00,
Palma Inc.,,,,,,,,,,,
"Project Name:CME0902 DC1 C Chief Medical Examiner Office West Central CombinedProject Code:CME0902 DC1 CM",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
CEMENT MASONRY/PLASTERING,Journey,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00
LABORER,Journey,148.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,148.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.00
Total for Contractor,Journey,222.00,222.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,222.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,222.00,222.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.00
Performance Testing and Balancing,,,,,,,,,,,
HVAC (TESTING AND BALANCING - AIR),Journey,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",2.00,"2.000.000.000.000.000.00","0.000.002.00",,,,,,,,
"",,,,,,,,,0.00,2.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
"Pilgrim Interiors, Inc.",,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:CME0902 DC1 C Chief Medical Examiner Office West Central CombinedProject Code:CME0902 DC1 CM",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
CARPENTER,Journey,31.88,24.56,0.00,0.00,0.00,0.00,0.00,7.32,0.00,31.88
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,31.88,24.56,0.00,0.00,0.00,0.00,0.00,7.32,0.00,31.88
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",31.88,"24.560.000.000.000.000.00","7.320.0031.88",,,,,,,,
"",,,,,,,,,,0.00,31.88
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,31.88,24.56,0.00,0.00,0.00,0.00,0.00,7.32,0.00,31.88
"Saltbox Millwork , LLC",,,,,,,,,,,
CARPENTER,Journey,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50
Total for Contractor,Journey,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,104.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,104.50,104.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50
"Stem Solutions, LLC",,,,,,,,,,,
CARPENTER,Journey,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:CME0902 DC1 C Chief Medical Examiner Office West Central CombinedProject Code:CME0902 DC1 CM",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
Total for Contractor,Journey,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
Synergy Electrical Systems LLC,,,,,,,,,,,
ELECTRICIAN,Journey,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",2.00,"2.000.000.000.000.000.00","0.000.002.00",,,,,,,,
"",,,,,,,,,,0.00,2.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
"Universal Electric Company, Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00
Total for Contractor,Journey,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,0.00,82.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,
"Project Name:CME0902 DC1 C Chief Medical Examiner Office West Central CombinedProject Code:CME0902 DC1 CM",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total  Journey Hours,924.40,914.08,0.00,3.00,0.00,0.00,0.00,7.32,0.00,924.40
Total Apprentice Hours,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grand  Total Hours,929.40,919.08,0.00,3.00,0.00,0.00,0.00,7.32,0.00,929.40
"Project Name:DCP1908 OM1 C Job Order Contract for General Contractor Services – Central RegionProject Code:DCP1908 OM1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
N.E.L. Corporation,,,,,,,,,,,
CARPENTER,Journey,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",16.00,"16.000.000.000.000.000.00","0.000.0016.00",,,,,,,,
"",,,,,,,,,,0.00,16.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
Royal Steam Heater Company,,,,,,,,,,,
PIPEFITTER,Journey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Apprentice,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
PIPEFITTER & STEAMFITTER,Journey,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",20.00,"20.000.000.000.000.000.00","0.000.0020.00",,,,,,,,
"",,,,,,,,,0.00,20.00,
Apprentice,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,
A/J Ratio,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,
"Project Name:DCP1908 OM1 C Job Order Contract for General Contractor Services – Central RegionProject Code:DCP1908 OM1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total  Journey Hours,36.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
Total Apprentice Hours,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grand  Total Hours,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00
"Project Name:DCR1110 DC1 CM North Point New Maintenance FacilityProject Code:DCR1110 DC1 CM",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Charles Services & Equipment,,,,,,,,,,,
CARPENTER,Journey,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
LABORER,Journey,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
Total for Contractor,Journey,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,24.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00
"Jupiter Electric, Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,
