"",,,,,,,,,0.00,16.00,
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,
"Project Name:BSB1403 HC1 C State House Data Center RelocationProject Code:BSB1403 HC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total  Journey Hours,208.00,16.00,168.00,0.00,24.00,0.00,0.00,0.00,0.00,208.00
Total Apprentice Hours,142.00,142.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.00
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grand  Total Hours,350.00,158.00,168.00,0.00,24.00,0.00,0.00,0.00,0.00,350.00
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Lawrence Lynch Corp,,,,,,,,,,,
DRIVER,Journey,10.00,4.50,5.50,0.00,0.00,0.00,0.00,0.00,5.50,4.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,10.00,4.50,5.50,0.00,0.00,0.00,0.00,0.00,5.50,4.50
EQUIPMENT OPERATOR (Class B CDL),Journey,438.00,438.00,0.00,0.00,0.00,0.00,0.00,0.00,187.00,251.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,438.00,438.00,0.00,0.00,0.00,0.00,0.00,0.00,187.00,251.00
LABORER,Journey,844.00,787.50,28.00,0.00,0.00,0.00,28.50,0.00,14.00,830.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,844.00,787.50,28.00,0.00,0.00,0.00,28.50,0.00,14.00,830.00
MECHANICS MAINTENANCE,Journey,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal","1,294.00","1,232.0033.500.000.000.0028.50","0.00206.501,087.50",,,,,,,,
"",,,,,,,,,206.50,"1,087.50",
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,"1,294.00","1,232.00",33.50,0.00,0.00,0.00,28.50,0.00,206.50,"1,087.50",
"Sullivan & McLaughlin Co., Inc.",,,,,,,,,,,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSC1901 DB1 C BSC-Bridgewater-Campus-Wide-Electrical Infrastructure UpgradeProject Code:BSC1901 DB1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
ELECTRICIAN,Journey,293.00,293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293.00
Apprentice,112.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,
A/J Ratio,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,405.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",293.00,"293.000.000.000.000.000.00","0.000.00293.00",,,,,,,,
"",,,,,,,,,0.00,293.00,
Apprentice,112.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,
A/J Ratio,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,405.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.00,
Total  Journey Hours,"1,587.00","1,525.00",33.50,0.00,0.00,0.00,28.50,0.00,206.50,"1,380.50",
Total Apprentice Hours,112.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,
Total New Hire Hours,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Grand  Total Hours,"1,699.00","1,637.00",33.50,0.00,0.00,0.00,28.50,0.00,206.50,"1,492.50",
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Annese Electrical Services, Inc.",,,,,,,,,,,
ELECTRICIAN,Journey,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",120.00,"120.000.000.000.000.000.00","0.000.00120.00",,,,,,,,
"",,,,,,,,,,0.00,120.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,120.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00
Araujo Bro Plumbing Inc,,,,,,,,,,,
PLUMBERS & GASFITTERS,Journey,33.25,33.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.25
"",Apprentice,33.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00
"",A/J Ratio,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,66.25,66.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.25
Total for Contractor,Journey,33.25,33.25,0.00,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,33.25
"",Apprentice,33.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00
"",A/J Ratio,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,66.25,66.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.25
B&B Lightning Protection,,,,,,,,,,,
ELECTRICIAN,Journey,8.50,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,8.50,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
Total for Contractor,Journey,8.50,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,8.50,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50
"Capeway Roofing Systems, Inc.",,,,,,,,,,,
HOISTING ENGINEER/CRANES/GRADALLS,Journey,132.50,132.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.50
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,132.50,132.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.50
ROOFER,Journey,"1,015.50",854.00,161.50,0.00,0.00,0.00,0.00,0.00,0.00,"1,015.50"
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,"1,015.50",854.00,161.50,0.00,0.00,0.00,0.00,0.00,0.00,"1,015.50"
Total for Contractor,Journey,"1,148.00",986.50,161.50,0.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,"1,148.00"
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,"1,148.00",986.50,161.50,0.00,0.00,0.00,0.00,0.00,0.00,"1,148.00"
"Colantonio, Inc.",,,,,,,,,,,
CARPENTER,Journey,208.00,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,208.00,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00,
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
LABORER,Journey,32.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,32.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal",240.00,"240.000.000.000.000.000.00","0.000.00240.00",,,,,,,,
"",,,,,,,,,,0.00,240.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,240.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00
"Dandis Contracting, Inc.",,,,,,,,,,,
"PAINTER / TAPER (BRUSH,REPAINT)",Journey,14.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,14.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,14.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,14.00
Total for Contractor,Journey,14.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,,0.00,14.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,14.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,14.00
"E. Amanti & Sons, Inc",,,,,,,,,,,
LABORER,Journey,28.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,28.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
PIPEFITTER,Journey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Apprentice,36.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,36.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
PIPEFITTER & STEAMFITTER,Journey,128.00,8.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,128.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,128.00,8.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,128.00
SHEETMETAL WORKER,Journey,184.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,184.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.00
Total for Contractor,Journey,340.00,220.00,0.00,120.00,0.00,0.00,0.00,0.00,,
"",,,,,,,,,0.00,340.00,
"",Apprentice,36.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
"",A/J Ratio,0.11,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,376.00,256.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,376.00
"Marmelo Brothers Construction Company, Inc.",,,,,,,,,,,
BRICK/STONE/ARTIFICIAL MASONRY,Journey,546.00,546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,546.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",Subtotal,546.00,546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,546.00
LABORER: MASON TENDER,Journey,342.00,0.00,167.00,175.00,0.00,0.00,0.00,0.00,0.00,342.00
Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
New Hire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Subtotal,342.00,0.00,167.00,175.00,0.00,0.00,0.00,0.00,0.00,342.00,
"Project Name:BSD1801 DC1 C Bristol County Jail & H.O.C. Roof repair/ReplacementProject Code:BSD1801 DC1 C",,,,,,,,,,
Construction Trade,Hours Worked,,,,,,,,,
"CraftLevel","TotalEmployee",Caucasian,"AfricanAmerican",Hispanic,Asian,"NativeAmerican",Other,"NotSpecified","TotalFemale","TotalMale"
"JourneyApprenticeTotal for ContractorA/J RatioNew HireSubtotal"
Apprentice
A/J Ratio
New Hire
Subtotal
Total for Contractor,Journey,888.00,546.00,167.00,175.00,0.00,0.00,0.00,0.00,0.00,888.00
"",Apprentice,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"",A/J Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
